Column1,title,text,url,date,location
145593,34 suspected members of IPOB arrested over death of police inspector,"[""The Police Command in Anambra State has arrested 34 suspected members of the proscribed Indigenous People of Biafra in connection with the killing of a police Inspector in Nnewi."",""SP Haruna Mohammed, spokesman of the command made the disclosure in a statement on Saturday."",""Haruna said that some personnel and a Divisional Police Officer were also wounded while a police patrol van was set ablaze."",""The spokesman said that anti-riot Police Mobile Force, Counter Terrorism Unit, Federal Special Anti-Robbery Squad, EOD and Special Anti-Cult Unit Personnel and conventional police have been deployed to Nnewi and environs."",""READ ALSO: Pathetic state of Katsina school where pupils sit on bare floor"",""Haruna said that on November 23 at about 11: 55am, there was intelligence report that members of IPOB were gathering near the Teaching Hospital, Owerri Road, Nnewi with intent to cause a breach of public peace."",""He said following the report, the police patrol teams led by the Area Commander, Nnewi, ACP Nnanna Ama, mobilized to the scene to disperse and prevent them from causing a breakdown of law and order."",""The spokesman explained that as soon as the team arrived, the IPOB members descended on them, set ablaze one patrol vehicle and attacked them with machetes and stones."",""“They marched towards the Agbaedo Market shouting ‘No Elections without referendum’."",""“The injured personnel were rushed to the hospital for medical attention. The Inspector was certified dead by a medical doctor while the DPO and the ASP are presently receiving treatment,” he said."",""He said that the police joint team have commenced search operations for the recovery of two AK47 rifles and one Beretta Pistol with ammunition snatched from the slain Police Inspector and police officers."",""Haruna said that efforts are on to arrest other fleeing members of the group and bring them to justice."",""The police spokesman urged members of the public to go about their lawful businesses and reminded them that IPOB remains a proscribed organisation and its’activities illegal."",""(NAN)""]",punchng.com/%2a/34-suspected-members-of-ipob-arrested-over-death-of-police-inspector/amp,23-11-18 19:00,Nigeria
108476,NDLEA arrests 72 drug suspects in Edo,"[""The Edo command of the National Drug Law Enforcement Agency (NDLEA) on Wednesday said it had arrested 72 suspects for various drug related offences in the state."",""Commander of the agency in the state, Mr Buba Wakawa, stated this at a news briefing in Benin."",""Wakawa said that the suspects were nabbed at different spots across the state between September and Tuesday."",""He disclosed that the agency recovered 13, 498.6 kilogrammes of assorted illicit drugs, six vehicles and three motorbikes from the suspects."",""He said that Cannabis Sativa was the most prevalent of the seized drugs."",""Wakawa explained that ‘’ember months’’ were period associated with various criminal activities, saying criminal elements were always desperate to raise funds to meet their expenses."",""“Arising from this, the NDLEA re-strategised to play its role in eliminating trafficking, supply and consumption of illicit drug in the society,’’ he said."",""He assured the people of the state that the command was committed to ensuring that Edo was safe and peaceful during the yuletide."",""He warned that the command would not condone any form of lawlessness ‘’as any drug trafficker apprehended will be brought to justice’’."",""The commander, however, appealed to the Edo Government to assist the command with operational vehicles to enable operatives effectively access remote areas in the fight against drug trafficking."",""He also appeal to government to establish a rehabilitation facility in the state in realization of the agency’s four-year drug control master plan aimed at control and reduction of illicit drug activities nationwide. ""]",guardian.ng/news/nigeria/national/ndlea-arrests-72-drug-suspects-in-edo,17-11-15 19:00,Nigeria
458511,Burundi arrests 4 former army officials in connection to assassination of former ruler,"[""Burundian authorities have arrested four former military officials suspected of playing a role in the assassination of the country’s first democratically elected President Melchior Ndadaye in 1993."",""State prosecutor Sylvestre Nyandwi on Saturday said prosecution had evidence that the four conspired to execute President Ndadaye."",""“We took our time to gather evidence and the case is still pending in the Supreme Court so we are doing this in order to fight against impunity in our country,” said Nyandwi."",""He, however, did not reveal the identity of the soldiers arrested but added that more suspects will be arrested in connection to the foul play."",""“We are going to continue with our investigation and then bring them to court,” he added."",""President Ndadaye, a Hutu, was assassinated three months after coming into office on October 21, 1993."",""His assassination sparked ethnic violence that spiralled into a decade long civil war claiming more than 300,000 lives."",""UN investigation report on the murder accused the army command of the assassination."",""President Ndadaye is considered as the country’s hero for democracy and was the founder of the Front for Democracy in Burundi (FRODEBU) —then considered a Hutu majority party."",""The set target of 2021 is a year behind schedule, and officials are citing funding challenges."",""Partners say move was a significant step in strengthening the good relations between the""]",theeastafrican.co.ke/news/ea/Burundi-arrests-four-linked-to-president-assassination/4552908-4867050-th4vro,23-11-18 19:00,Kenya
254329,"Pregnant women, nursing mothers among 183 suspects arrested in Lagos","[""BY OLASUNKANMI AKONI\nLAGOS — Men of the Lagos State Task Force on Environmental and Special Offences, yesterday, arrested 183 suspected criminals in two separate operations."",""The operation became necessary following increasing cases of robbery, rape, among other crimes."",""The suspects who were said to have been rounded up at Oshodi and Mafoluku areas of the state, are currently being detained at Alausa detention camp pending their trial before a magistrate court."",""According to the source, 170 suspected hoodlums, mostly youths, were arrested at Oshodi, 13 were arrested at an abandoned pit toilet building at Mafoluku after a tip-off that the public toilet was being used by suspected hoodlums as hideout. The toilet was later  demolished by the taskforce."",""Also, of the 170 hoodlums arrested at Oshodi, 19 of them are females, including two pregnant teenagers and three nursing mothers."",""The taskforce, fully armed and with a Black Maria van, stormed Oshodi around 1.00 am and arrested the suspects while some were said to have escaped."",""Chairman of the taskforce, Chief Superintendent of Police, Bayo Sulaiman, while confirming the arrests, said 46 of the suspects had been arrested and jailed in the past."",""According to him, their cases will be treated differently, stressing  that of the 170 hoodlums arrested, 20 were under-aged boys and eight girls."",""Taskforce boss, however, explained that the under-aged suspects would be taken to the state’s Remand Homes for re-orientation and change of attitude."",""According to Sulaimon, “we stormed an abandoned toilet at Mafoluku area of the state after a tip-off, in the process, 13 suspected criminals were arrested while two had been set free after they were found to be innocent during screening.”"",""“My men demolished the toilet to prevent criminals from using the place as hideout as well as perpetrate their nefarious activities in the community, Substantial quantity of Indian hemp was also recovered from the abandoned toilet,” he said."",""Sulaiman, added that several women and girls had been raped at the abandoned toilet as the place was always dark at night, saying that its demolition was timely and in order."",""“Those arrested would be charged to court today (yesterday) and punished according to the dictate of the law to serve as deterrent to others who might want to continue in the illegal act of hooliganism."","" ""]",vanguardngr.com/2013/05/pregnant-women-nursing-mothers-among-183-suspects-arrested-in-lagos,02-05-13 20:00,Nigeria
385327,Kayole robber cops arrested in Eastleigh,"[""Three police officers attached to Kayole police station have been arrested following a foiled robbery in Eastleigh, Nairobi County."",""According to the police report seen by Citizen Digital, the three were part of a six man gang that included a Cameroonian National, which stormed a hotel room armed with pistols and demanded that the two occupants surrender all the money in their possession."",""The victims; Mohammed Hassan and Abdullahi Yusuf are reported to have surrendered Ksh.6 million that was in form of Dollars."",""As soon as they left, the victims raised the alarm, and police who were on patrol responded only to find the gang were fellow officers from Kayole."",""Police also recovered Ksh.3.5 million and a pocket phone without a battery in the 1:30am incident."",""Two other suspects, one of who is a police officer, are reported to have escaped with the remaining money."",""According to police, one of them is believed to be a PC Mwaniki from Kayole police station and the other, a police informer."",""The three; CPL Wilson Cheruiyot, PC Daniel Kipkorir and PC Alex Kandie had a pistol each and a total of 45 rounds of ammunition."",""The fourth culprit, Esome Jean Babtist, a Cameroonian national."",""The four are currently being held at Pangani police station.""]",citizentv.co.ke/news/kayole-robber-cops-arrested-in-eastleigh-285085,04-10-19 20:00,Kenya
59596,Fayose Arrests Road Safety Corps For Traffic Offence,"[""EKITI State Governor, Mr Ayodele Fayose yesterday arrested an operative of the Federal Road Safety Corps (FRSC) at Ikere Ekiti for flouting traffic rule."",""Fayose, who went to flag-off the construction of the Ado-Ikere-Iju dualisation and the commissioning of the downtown market stall in the town, stopped his convoy at Oke–Ikere area of the town and ordered that the man be stopped and his car seized."",""The road safety operative, who was identified as Mr Alabi had taken the left side of the road with intention to dodge the dilapidated portion of the dual carriage way, which infuriated the governor who was on that rough portion of the road. Fayose immediately ordered that the vehicle should be taken to the office of the Ekiti State Traffic Management Agency in Ado Ekiti, with directive that all necessary fines must be paid."",""Meanwhile, Fayose had clarified that the passion to open up Ado Ekiti, the capital of Ekiti State to business opportunities and make it a befitting city made him to concentrate many of his projects in the town."",""Fayose, who said this at the palace of Ewi of Ado Ekiti, Oba Rufus Adejugbe while inspecting the N250 million worth pavilion being built by the state government, said the project is in honour of Ekiti people and the entire Ado Ekiti indigenes."",""“Ado Ekiti is the living room for Ekiti State. Whatever impression outsiders have about Ado-Ekiti will be for the entire state."",""There is no politics about this. I only want to do what is right. “Just like I said earlier, I will pull down the old Oja-Oba on November 8. I have told the traders to move to Awedele where there are spaces. I have paid about N200 million compensation. All these are being done to give our capital city a face lift,” he said."",""Also speaking at the commissioning of the e-library at the College of Education, Ikere Ekiti, Fayose said no stone would be left unturned to realise the vision of revamping the education sector in the State."",""Fayose also declared that he wouldn’t interfere in the succession battle for the appointment of new Provost for the College, as the tenure of Prof Francisca Aladejana would come to an end soon.""]",guardian.ng/news/fayose-arrests-road-safety-corps-for-traffic-offence,16-10-15 20:00,Nigeria
450737,Eduardo dos Santos foundation head detained,"[""Angolan authorities have detained the head of the President José Eduardo dos Santos Foundation (FESA), founded by the retired leader."",""Mr Ismael Diego, who is being held at São Paulo prison in Luanda, was arrested on Friday over alleged misappropriation of $20 million."",""“Mr Ismael Diogo, José Eduardo dos Santos’ close ally, was arrested following his failure to honour the Criminal Investigation Services summon,” the spy agency confirmed.“He even switched off his phone and moved to a different house.”"",""The spy agency wants Mr Diogo to explain the alleged misappropriation of $20 million from the Loaders National Counsel, under the management of former Transport minster, Mr Augusto Tomás, who was also arrested."",""Several projects"",""FESA was funded in 1996 and has initiated and runs several projects in education, health, sports, culture, among others."",""It also sponsors students to study abroad."",""The source of FESA's funds has been the subject of much speculation in Angola."",""Whereas some have argued that it was funded from the public coffers, others, including its founders, maintain that it gets its resources from local and international donations."",""Last week, Angolan authorities arrested and charged Mr Tomás over corruption allegations."",""Was also arrested"",""Mr Tomás was also being confined at São Paulo prison."",""A Mr dos Santos's appointee, Mr Tomás was sacked by President João Lourenço last in June."",""Mr Filomeno dos Santos, the son of the former president, was also arrested last Monday for alleged involvement in criminal activities. He remains in custody in Luanda"",""Filomeno was arrested alongside his business associate, Mr Jean Claude Bastos de Morais, for the suspect transfer of $500 million from the Angolan sovereign fund, which the former once headed."",""President Lourenço has, since his ascendance to power last year, embarked on an anti-corruption crusade that has seen several close associates of his predecessor implicated in wrongdoing."",""Eldest daughter"",""He took over in August last year, following an election marking the end of President dos Santos's 38-year reign."",""President Lourenço sacked Filomeno as the head of the strategic sovereign fund in January."",""The president also sacked Isabel dos Santos, the former president’s eldest daughter, as the chair of the board of the state-owned oil firm Sonangol."",""Ms Isabel dos Santos, who is Africa’s richest woman, faces several graft investigations."",""Treasury seeks additional funding of $866m, increasing the 2019/2020 budget to $30.4bn."",""Did you clear the university study loan you received from the Higher Education Loans Board""]",theeastafrican.co.ke/news/africa/Eduardo-dos-Santos-charity-chief-held/4552902-4784516-format-xhtml-uida9j,29-09-18 20:00,Kenya
378864,Employees of ‘quack doctor’ Mugo wa Wairimu released on bail,"[""Two students who were arrested alongside fake doctor Mugo Wa Wairimu, have been released on bail after spending two weeks in police custody."",""Milimani Court Magistrate Martha Mutuku directed that the two deposit bail of Ksh.200,000 or Ksh. 500,000 bond with surety of similar amount each."",""Also Read:Suspected quack doctor Mugo wa Wairimu arrested in Kiambu"",""They had been detained by probation officers for further investigations into accusations of operating a pharmacy illegally."",""The Magistrate however found that there wasnt any compelling reason to continue holdingVictor Gathiru Kamunya, 22, and Risper Auma Ogony, 19."",""They are accused of running a medical business without authorisation from the Pharmacy and Poisons Board."",""The duo also allegedly operated a medical laboratory without registration and license from the Kenya Medical Laboratory Technicians and Technologists Board."",""Kamunya and Ogony are further charged with practicing as unregistered and unlicensed medical practitioners."",""They apparently used the Nurse and Doctor title without proper qualifications for the same."",""Reports indicate that they were running Millan Health International Limited in Kayole, Nairobi illegally."",""Gathiru is a final year medical student at Kenya Medical Training College (KMTC) and had been working at the clinic as an intern."",""He was expected to graduate from KMTC next month."",""Ogony is a first year student of Procurement Management and Supplies at Kiriri Womens University in Githurai, Nairobi."",""She is said to have worked part-time at the clinic in a bid to raise money for her school fees."",""Mugo Wa Wairimu, who is said to be the main suspect in the case, is in police custody for the next 10 days.""]",citizentv.co.ke/news/employees-of-quack-doctor-mugo-wa-wairimu-released-on-bail-219965,19-11-18 19:00,Kenya
385560,KCSE supervisor arrested in Nairobi over exam mix-up,"[""A KCSE examination supervisor at Olympic Secondary School in Kibra, Nairobi was arrested on Monday after she allegedly unknowingly opened the wrong examination papers."",""Kibra Deputy Commissioner Gideon Ombogi said the female teacher opened the English Paper 2 exam instead of paper 1 while issuing out the tests."",""The deputy commissioner, however, confirmed that the exam did not leak, noting that the supervisor did not display the contents."",""The exam official was taken to Kilimani Police Station to shed more light on the circumstances under which the mishap happened."",""Sources at the school said the papers were recalled from the students after two streams had received the said papers on their desks.""]",citizentv.co.ke/news/kcse-supervisor-arrested-in-nairobi-over-exam-mix-up-292282,03-11-19 19:00,Kenya
451262,Five arrested in South Africa over Zuma-era graft allegations,"[""Five suspects, including South Africa's former chief financial officer for prisons, were arrested on Wednesday in the latest move against alleged government corruption under former president Jacob Zuma."",""Patrick Gillingham, former chief financial officer at the correctional services department, appeared in court alongside Angelo Agrizzi, who worked for the Bosasa contracting company and recently gave damning testimony to an inquiry into fraud."",""\""The sweeping high-profile arrests follow a marathon investigation,\"" the Hawks police investigative unit said in a statement."",""It said the equivalent of $120 million was allegedly stolen in tender deals between the department of correctional services, which oversees the country's prisons, and Bosasa."",""Officials are accused of taking bribes in cash and receiving help to buy properties, cars and overseas travel trips."",""The five suspects were bailed until March 27 after a brief court appearance in Johannesburg."",""Agrizzi, ex-chief operating officer of Bosasa, recently told the commission probing government graft that Bosasa made monthly payments of about $2,200 to the Jacob Zuma foundation."",""The money, hidden in a luxury bag, was received through foundation president Dudu Myeni, Agrizzi alleged."",""Zuma resigned on February 14 2018 after multiple corruption scandals."",""He is fighting 16 charges of fraud, corruption, and racketeering related to a 1990s arms deal struck when he was deputy president. He denies any wrongdoing."",""Exporting nations cited for exceeding allowable levels of chemicals in fresh farm produce."",""Its unpredictable flooding swallows crops and houses as it crashes through Sudan on its way to""]",theeastafrican.co.ke/news/africa/Five-arrested-in-South-Africa-over-Zuma-era-graft-allegations/4552902-4969708-ec76pfz,05-02-19 19:00,Kenya
233903,"Police arrest village head, 4 others over alleged killing of 13 persons in Zamfara","[""The Police Command in Zamfara has arrested Alhaji Muhammadu Danmliga, the Village Head of Wabi in Maru Local Government Area, over alleged connection with the killing of 13 persons."",""The Police Public Relations Officer (PPRO), DSP Sanusi Amiru, told newsmen on Saturday in Gusau that the killing of the 13 followed a meeting held in the village heads house on March 24 by members of the outlawed Yansakai group."",""According to him, 13 persons were allegedly killed at Tubgar Wabi, a neighbouring Fulani settlement on the evening of that day."",""He said that sources in the village told the police that some Yansakai members suspected to have come from Bena in Kebbi held a meeting at the village heads house before moving to Tungar Wabi for the attack."",""Amiru said that consequently the police swung into action and arrested the district head and four others suspects namely: Basiru Lawali, Sakke Sada, Ibrahim Muhammad and Umar Muhammad."",""The police spokesman said that items recovered from the suspects included six guns, swords and arrows, fifteen cartridges, axes, knives, charms and 10 motorcycles."",""He warned that the police would continue to carry out covert operations as well as use credible information from members of the public against all criminals and their gangs in the state."",""Amiru said all the suspects would soon be arraigned in the court after completion of the ongoing investigation. (NAN)"",""ABA/AOS/AFA""]",sunnewsonline.com/police-arrest-village-head-4-others-over-alleged-killing-of-13-persons-in-zamfara,01-04-16 20:00,Kenya
145609,800 female IS fighters detained in northern Syria – Report,"[""Some 800 women, who had joined Islamic State, are being detained in Kurdish regions of northern Syria with their children, German Newspaper Die Welt reports on Saturday."",""The report which cited a terrorism expert from Human Rights Watch said that among the 800 were 15 German women."",""HRW’s Nadim Houry said he had met and spoken to the women in January."",""“The female IS members and their children were detained across several camps in the region,” he said."",""“The women were from 40 different countries including Canada, France, Britain, Tukey and Australian, Houry said."",""“These women are in a very difficult situation. Especially for the small children the conditions are by no means good,” he said."",""The women wanted to return home even if that meant having to face prosecution, he added."",""Houry called on European governments to allow the children to return."",""“The children have not committed any crimes, they are the victims of the war and often their radicalized parents.”"",""(dpa/NAN)""]",punchng.com/%2a/800-female-is-fighters-detained-in-northern-syria-report,09-02-18 19:00,Nigeria
380630,Former Nairobi Governor Evans Kidero arrested,"[""Detectives from the Ethics and Anti-Corruption Commission have arrested former Nairobi Governor Evans Kidero overmismanagement and embezzlement of public funds during his tenure."",""Kidero was arrested on Wednesday afternoon alongside 7 otherson the orders of the Director of Public Prosecutions.The eight will be arraigned before an anti-corruption court."",""Ethics and Anti-Corruption Commission received information concerning alleged criminal activities involving Nairobi City County Government officials touching on the mismanagement and embezzlement of Public funds, tweeted the Office of Director of Public Prosecutions."",""DPP Noordin Haji said he was satisfied that the persons named are criminally culpable jointly and severally."",""The DPP has accordingly directed the Commission to proceed and have the named persons immediately arrested and arraigned in court to answer to various charges of corruption and related economic crimes, read one of the tweets."",""Following the reports, EACC embarked on investigations which unearthed a series of offences against the following persons:"",""Evans Odhiambo Kidero- Former Governor NCC\nLilian Wanjiru Ndegwa- Former County Secretary NCC\nJimmy Mutuku Kiamba- Former CFO-NCC\nStephen Ogaga Osiro- Former H/o County Treasury\nLuke Mugo Gatimu- Ag Chief Officer Finance\nMaurice Ochieng Okere- Ag Head of County Treasury\nGregory Mwakanongo- CEC Member- Finance \u0026 Economic Planning\nJohn Githua Njogu -Lodwar Wholesalers/Ngurumani Traders Ltd\nGrace Njeri Githua- Lodwar wholesalers /Ngurumani Traders Ltd"",""The commission forwarded the investigations file and documentary exhibits vide a letter dated July 13, 2018 together with a report under section 35 of the Anti-corruption \u0026 Economic Crimes Act (ACECA).""]",citizentv.co.ke/news/former-nairobi-governor-evans-kidero-arrested-209172,07-08-18 20:00,Kenya
470181,Uganda police arrest BBC investigative journalists,"[""Uganda police have detained five people including journalists from the British Broadcasting Corporation (BBC Africa) who are reported to have been investigating the theft and sale of government drugs."",""According to Kampala Metropolitan Police spokesman Mr Patrick Onyango, three journalists -- Godfrey Badebye, Kassim Mohamad, and Rashid Kawesa -- and their driver Shafiq Kisame were arrested in Makindye, a Kampala suburb, where they were allegedly buying classified drugs from an undercover security officer on Wednesday night. Mr Mohamad is a Kenyan."",""The police say after the arrests, their probe led them to the home of NBS investigative journalist Solomon Sserwanjja where it is claimed the reporters had kept the first batch of drugs they had bought."",""Mr Sserwanjja was not at home and his wife Ms Vivian Nakaliika, a communication officer at the Ministry of Health, was arrested."",""“We are holding five suspects on charges of illegal possession of classified drugs contrary to Section 27(2) of the National Drugs Authority Cap 206. Their file will be taken to State Attorney for perusal any time,” Mr Onyango said Thursday."",""Mr Onyango said Mr Sserwanjja was on the run after failing to return to his home where police had been waiting for him to \""lead them in the search\"" for the drugs."",""“He promised to come but in vain. In the morning, we carried out a search and found classified drugs in his house leading to the arrest of his wife, Ms Nakaliika,” he said."",""The police are said to have found 14 boxes of lumefantrine tablets, vaccines for Hepatitis B and other drugs labelled with government seals."",""“We are also looking for Mr Sserwanjja to help us investigate how government drugs ended up at his home,” he said."",""But the government spokesman Ofwono Opondo said the journalists had been cooperating with the State House Health Monitoring Unit to investigate the theft and sale of Ugandan government drugs in neighbouring South Sudan and Democratic Republic of Congo."",""“I am yet to find out the logic why police arrested these journalists, who in my view were helping government to unearth the rot which is in the system,” said Mr Opondo. “They should be released unconditionally.”"",""Uganda’s decrepit healthcare system is riddled with corruption and doctors and nurses frequently complain about shortages of basic supplies like gloves, medicines and vaccines."",""Mr Opondo said that police had told him the journalists were “intending to embarrass the government”. He said such a reason for their arrest would be “absurd.”"",""-Additional reporting by Reuters"",""Treasury seeks additional funding of $866m, increasing the 2019/2020 budget to $30.4bn."",""Did you clear the university study loan you received from the Higher Education Loans Board""]",theeastafrican.co.ke/news/ea/Uganda-police-arrest-BBC-investigative-journalists/4552908-4971258-format-xhtml-15db4e6,06-02-19 19:00,Uganda
310085,16 arrested in Imo over fake driver’s licence,"[""Owerri—Sixteen people— 11 females, five males— have been arrested by Imo State Police Command operatives for their involvement in the issuance of fake driver’s licences."",""How police station was burnt in Imo by angry youths(Opens in a new browser tab)"",""Special Adviser to Imo state governor, Raymond Nkemdirim, who also confirmed the arrest, said: “The Police conducted the raid. You know before this time they had conducted a sting operation with the DSS; they had already reported that there was an illegality going on there."",""“They have done their report and I think with the evidence they have, some items have been handed over to the Police. and they are handling that.”""]",vanguardngr.com/2019/07/16-arrested-in-imo-over-fake-drivers-licence,06-07-19 20:00,Nigeria
213430,"41 students arrested over engaging in public sex, intoxication","[""Forty one students from various secondary schools were arrested and locked up at Kiangwachi Police Patrol Base in Kirinyaga County after some of them were found in possession of bhang, tobacco and engaging in a sexual orgy inside a Nairobi bound bus."",""After a thorough search the officers were astonished to find several rolls of bhang, tobacco and match boxes hidden in one of the girls private parts."",""Kirinyaga County Director of Education Elizabeth Karani confirmed that a 33-seater bus, which was loaded with 41 students, was intercepted along the highway by officers from Sagana traffic base."",""Jadidah Nyawira, a resident, said she spotted the bus at Kibirigwi trading center, noting that the bus had loud music and heavily intoxicated students who were misbehaving publicly."",""More to follow""]",citizentv.co.ke/news/41-students-arrested-over-engaging-in-public-sex-intoxication-97132,04-08-15 20:00,Kenya
76355,Lagos task force arrests three notorious Awawa Boys,"[""Lagos State Environmental and Special Offences Unit, popularly known as Task Force, has arrested a notorious ‘Awawa Boys’ leader, Tobi Akinbayo, a.k.a Scorpion. Akinbayo was arrested with two others, Muyideen Olayinka and Ibrahim Olaniran, at Aluminum Village, Dopemu, Agege area of Lagos State."",""Chairman of the Lagos State Task Force, Superintendent Olayinka Egbeyemi, while parading the trio yesterday, confirmed that the nefarious activities of the Awawa gang had been giving his agency and other state security services sleepless nights."",""Egbeyemi alleged that the gang was notorious for several reported cases of rape, armed robbery and killing of innocent citizens in the state."",""The police boss said the agency received lots of petitions about activities of the Awawa Boys and that he directed the Surveillance Until of the task force to closely monitor their activities at different parts of the state, leading to their arrest."",""He added that other members of the group who are still at large, include one Paul a.k.a Bouncing, leader of ‘Nokia Group’ and Habeeb a.k.a Oluwa of ‘Shitta Boys’, “who have killed, raped and robbed innocent citizens of their valuable property around Aluminum Village in Dopemu, Agege.”"",""Akinbayo, who lives at No. 10 Salako Street, Aluminum Village, confessed that “he and his boys raped, burgled and killed innocent citizens who confronted them during any of their operations around Dopemu area.”"",""The 28-year-old suspect, a native of Kuta-Ilegbo Town, Abeokuta, in Ogun State, disclosed that ‘Awawa Boys’ is one umbrella and they only have branches at different parts of the state, while he is the leader of the group that controls Dopemu and its environs."",""President of the Aluminum and Accessories Association, Dopemu Branch, Biliaminu Oladimeji, disclosed that he and his members, including residents around the area, had lost several millions of Naira to activities of the ‘Awawa Boys’ and other dangerous groups around the area."",""He confessed that since the arrest was made, other members who have always been threatening them had vacated the area for fear of being arrested.""]",guardian.ng/news/lagos-task-force-arrests-three-notorious-awawa-boys,15-06-16 20:00,Nigeria
24492,Kenyan woman jailed for six years for circumcising twin daughters,"[""NAIROBI (Thomson Reuters Foundation) - A woman in central Kenya was jailed for six years for forcing her 13-year-old twin daughters to undergo female genital mutilation (FGM) in a rare conviction in the east African nation, a charity which helped rescue the girls said on Friday."",""Florence Muthoni from Tharaka-Nithi county was arrested on Wednesday after a tip-off from the charity Plan International. She was sentenced by a magistrates court in Chuka on Thursday after admitting to taking her daughters to a circumciser."",""A senior aid worker at the charity said Muthoni told the court that she wanted her daughters to undergo FGM to avoid a curse from her deceased grandfather who had instructed all girls in the family undergo the procedure."",""“A community member alerted us when they had heard the mother was organizing the girls to undergo the cut, so we informed the local authorities,” Mercy Chege, a director at Plan International, told the Thomson Reuters Foundation."",""“Unfortunately, we were not able to prevent the circumcision as by the time the police conducted the raid and rescued the girls, they had already been cut.”"",""The twin girls are receiving medical treatment and counseling while police are still investigating as the mother had refused to name the circumciser, said Chege."",""According to the United Nations, one in five women and girls aged between 15 and 49 in Kenya have undergone FGM, which usually involves the partial or total removal of the genitalia."",""In some cases, girls can bleed to death or die from infections. FGM can also cause lifelong conditions such as fistula as well as fatal childbirth complications."",""Kenya outlawed the practice in 2011, but it continues as communities believe it is necessary for social acceptance and increasing girls’ marriage prospects."",""While some arrests have been made and cases brought to court, campaigners say implementation of the law remains a challenge, largely due to a lack of resources and capacity of law enforcement agencies and difficulties reaching remote areas."",""U.N. data shows 75 cases of FGM were brought before Kenyan courts in 2016 but only 10 cases resulted in a conviction."",""Campaigners said this week’s conviction proved that public awareness campaigns run by charities were essential to curbing FGM as they could lead to community members reporting the crime."",""“It is very important that FGM laws are properly implemented as this sends a message out that FGM will not be tolerated,” said Ann-Marie Wilson, executive director of 28 Too Many."",""The U.N. estimates 200 million girls and women worldwide have undergone FGM. It is practiced in about 27 African nations, parts of Asia and the Middle East - and is usually carried out by traditional cutters, often with unsterilized knives.""]",reuters.com/article/us-kenya-women-fgm/kenyan-woman-jailed-for-six-years-for-circumcising-twin-daughters-idUSKCN1NS1SI,22-11-18 19:00,
339786,Nigeria: 17 police officers detained over shooting,"[""MAIDUGURI, Nigeria (AP) - Nigerian police detained 17 officers for questioning after an international news channel aired a video showing uniformed men executing people in a town where religious rioting occurred, a spokesman said Monday."",""Police spokesman Yemi Ajyai said agents of the Nigerian police's Special Forces Squad detained the officers over the weekend and took them to Abuja, the capital, for questioning. Ajyai said investigators suspect the officers took part in extrajudicial killings after fighting between police and Muslim militants left 700 people dead in northern Nigeria last year."",""Ajyai said a video aired on news channel Al-Jazeera sparked the arrests. That footage showed what appeared to be a mixed police and army unit conducting door-to-door searches. It later showed two uniformed men forcing groups of young men to lie face-down at the side of a busy road. The uniformed men then fired into the men's backs. Their hands were tied behind their backs."",""The video showed two others on crutches forced to lie down by the corpses and be shot, with the news channel describing an officer shouting: \""Shoot him in the chest, not the head. I want his hat.\"""",""The footage could not be authenticated by The Associated Press."",""The fighting began after militants from a group known as Boko Haram -- translated as \""Western education is sacrilege\"" -- attacked a police station in Bauchi state in late July. Violence quickly spread to three other states before Nigerian forces retaliated, storming the group's Maiduguri compound."",""Nigerian police and army officials denied committing extrajudicial killings while responding to the rioting. However, human rights groups say such killings are common across the West African nation. Authorities have been accused of killing Boko Haram leader Mohammed Yusuf while he was in custody. Police officials he was killed while trying to escape, but army officials said he was alive when he was arrested. On Feb. 9, when the video was shown, Al-Jazeera also aired footage that showed a dead man who closely resembled Yusuf, with his hands cuffed behind his back."",""At the time, Borno state Police Commissioner Ibrahim Abdu described the video as false and \""a deliberate attempt of the surviving sect members to cause confusion and threats.\"" On Monday, Abdu declined to discuss why the men were detained."",""\""I cannot deny the arrests of some of my officers and men,\"" Abdu said.""]",ap.com/Nigeria: 17 police officers detained over shooting,28-02-10 19:00,
169067,Police arrest fake CSP in Lagos,"[""The Police in Lagos have arrested a man for allegedly parading himself as a Chief Superintendent of Police."",""Lagos State Police spokesman, ASP Olarinde Famous-Cole, who confirmed the arrest, said the suspect was arrested on Thursday for terrorising the public in a CSP uniform in Surulere area."",""“At about 4pm on March 16, the command operatives attached to Area ‘C’ Command, Surulere, arrested the suspect following reliable information."",""“The suspect over the years has been parading himself as a police officer and extorting money and other valuables from unsuspecting public."",""“The suspect was intercepted under the National Stadium Bridge, Surulere where he was about to resume his criminal activities."",""“On sighting the patrol team, the suspect took to his heels, but was given a hot chase that resulted to his arrest at Shitta Area of Surulere."",""“A walkie-talkie, a Lagos State Ministry of Transportation identity card bearing the name, Olayiwola Animashaun and his passport photograph, were found in his possession,” he said."",""The spokesman said the suspect later led the detectives to his residence where exhibits, including a traffic taskforce reflective jacket, police statement forms, and a machete, were recovered from his house."",""Famous-Cole said the suspect confessed that he was a former staff of the Lagos State Government but currently without a job."",""“He confessed to be operating mostly around Tejuosho, Ojuelegba and National Stadium areas,” the police spokesman said."",""Famous-Cole advised the public to be wary of individuals who present themselves as police officers with no proof of official identification."",""He urged the public to question such people and alert other security agencies when the need arises."",""The spokesman said the suspect would be charged to court after investigation was completed."",""NAN""]",punchng.com/police-arrest-fake-csp-in-lagos,18-03-17 20:00,Portugal
