Column1,title,text,url,date
165242,ICYMI: Two OSBC workers suspended for supporting Adeleke,"[""Two workers of the Osun State Broadcasting Corporation have been suspended indefinitely by the management of the corporation for allegedly calling Governor Rauf Aregbesola an unprintable name on a WhatsApp group, You and I."",""The duo were alleged to have taken to the social media to celebrate the victory of the Peoples Democratic Party’s candidate in the Osun West Senatorial District by-election, Chief Ademola Adeleke, and hurled abuses at the governor at the same time."",""Our correspondent gathered that Mr. Kunle Makanjuola and Mr. Gbadebo Adepoju were slammed with indefinite suspension on Monday by the management of the corporation, after officials of the corporation were shown the chats where the workers allegedly insulted the governor."",""Makanjuola is said to be a level 12 officer at the OSBC Ventures while Adepoju is a deputy director at the corporation’s Marketing Department."",""Adepoju allegedly wrote, “Drama in Osun State as state government,  under the leadership of Rauf Aregbesola, begins the payment of June salaries at exactly 1am on Osun West Senatorial by-election day."",""“Local government and state civil servants from Osun West Senatorial District, please don’t be deceived by the alerts, the alert is your entitlement and not a gift. You worked for it, even though you deserve more. Don’t because you get your half salaries, unexpectedly behind the usual schedule, give your votes to the APC. They are full of deceit. Vote for liberation, vote Ademola Adeleke, vote PDP.”"",""Another worker of the OSBC, Mrs. Folakemi Alonge, who is a journalist, was said to have been queried for allegedly insulting a member of the House of Assembly at one of the polling units during the election."",""A source told our correspondent that the lawmaker accosted Alonge and asked her who she voted for but the journalist, who  was said to have been angered by the question, asked the lawmaker to leave her alone or else she would embarrass him openly."",""The source said, “The lawmaker reported her to the management and the management queried her but the issue has been resolved."",""“The two other persons were suspended indefinitely for allegedly abusing the governor, on a WhatsApp group. Those, who are loyal to the governor showed the chats to the management and they were given indefinite suspension on Monday.”"",""When contacted, the Commissioner for Information, Mr. Adelani Baderinwa, said the suspension was an internal matter of the OSBC and not that of the state government."",""Copyright PUNCH.                \nAll rights reserved. This material, and other digital content on this website, may not be reproduced, published, broadcast, rewritten or redistributed in whole or in part without prior express written permission from PUNCH."",""Contact: [email protected]""]",punchng.com/two-osbc-workers-suspended-for-supporting-adeleke,11-07-17 20:00
214722,"We have not blocked IMF report, says govt","[""The government said yesterday that it did not block a report by the International Monetary Fund (IMF) on the state of Tanzania’s economy, adding that consultations between the two parties were still ongoing"",""Finance and Planning minister Philip Mpango told Parliament that the Washington DC-based organisation – which is entrusted with the task of fostering monetary cooperation, securing financial stability, facilitating international trade, promoting high employment and sustainable economic growth, and reducing poverty around the world – was still in consultations with the government on the report."",""Dr Mpango was reacting to concern voiced by Tunduma MP Frank Mwakajoka (Chadema), who questioned the government’s silence on the matter."",""Last week, the IMF issued a statement, saying its Executive Board concluded the consideration of the 2019 Article IV Consultation with the United Republic of Tanzania on March 18, 2019, noting, however, that authorities in the East African nation had not consented to publication of the staff report or the related press release."",""Under Article IV of its Articles of Agreement, the statement said, the IMF has a mandate to exercise surveillance over the economic, financial and exchange rate policies of its members in order to ensure the effective operation of the international monetary system."",""“The IMF’s appraisal of such policies involves a comprehensive analysis of the general economic situation and policy strategy of each member country. IMF economists visit the member country, usually once a year, to collect and analyse data and hold discussions with government and central bank officials. The authorities have not consented to publication of the staff report or the related press release,” the statement says."",""However, Dr Mpango told Parliament that some of the government’s views had not been considered in the report."",""“We are in talks with the IMF to sort out the problem before official publication,” he said."",""He added that through procedures stated in Article 4, consultations, the government shared its opinions over economic situation with the IMF team from November to December 7, last year."",""“After the executive board of the IMF discusses about the report, a member country has 14 days to discuss it before giving its consent for publication,” said Dr Mpango."",""“We still have time. We have in no way blocked publication of the report.”"",""Mr Mwanjoka earlier faulted the government over its failure to consent to publication of the report."",""“The government blocked the IMF from publishing its report on the country’s economic status in violation of freedom of expression,” he said and asked: “What is the government afraid of?”"",""Meanwhile, Civic United Front (CUF) chairman Ibrahim Lipumba called upon the government to reveal contents of the report, saying keeping it secret was of no use since it had already been leaked."",""“I’m sure the government is in possession of the report. The IMF is in possession of the same document. Investors in China, Germany and everywhere else are aware of what is contained in the report. The government should allow it to be published and address the contentious issues,” he said.""]",thecitizen.co.tz/news/We-have-not-blocked-IMF-report--says-govt/1840340-5085198-3oqxhu,23-04-19 20:00
20702,Tanzania shuts down another 'days numbered' newspaper,"[""DAR ES SALAAM (Reuters) - Tanzania’s government has closed a critical newspaper for the second time in three months, banning the weekly MwanaHalisi for two years after accusing it of inciting violence."",""Another newspaper — Mawio — was banned in June over articles it published linking two former presidents to alleged improprieties in mining deals signed in the 1990s and early 2000s."",""The moves appear to cement President John Magufuli’s pledge in January that the days of newspapers his government viewed as unethical “were numbered” — a statement that triggered concerns about censorship."",""“The government has suspended publication and circulation of the weekly MwanaHalisi newspaper for 24 months ... due to repeated unethical reporting, publishing fabricated and inciting articles and endangering national security,” the state-run Tanzania Information Services said in a statement."",""The body said MwanaHalisi published a series of inciteful articles about Magafuli and that its editors had refused to apologize for their reporting."",""Magufuli, nicknamed “the bulldozer”, has won some praise from Western donors for an anti-corruption drive and cutting wasteful public spending."",""But opponents accuse him of increasingly undermining democracy by curbing dissent and stifling free speech."",""Tanzania has one of the most highly diverse media industries in Africa, with over 450 registered newspapers and journals, as well as 180 radio and television stations."",""In November, Magufuli signed into law a bill that journalists said was aimed at muzzling freedom of the press."",""The Media Services Act of 2016 gives officials powers to shut down media organizations that violate their licenses and requires newspapers to apply for an annual license.""]",reuters.com/article/us-tanzania-media/tanzania-shuts-down-another-days-numbered-newspaper-idUSKCN1BV14Y,19-09-17 20:00
20667,Tanzania denies blocking release of scathing IMF report,"[""DAR ES SALAAM (Reuters) - Tanzania on Tuesday denied blocking the publication of a critical International Monetary Fund report that accuses President John Magufuli’s government of undermining economic growth with “unpredictable and interventionist” policies."",""In the leaked report, seen by Reuters last week and which the IMF said was not made public after Tanzanian authorities did not consent to its publication, the Fund said a weak business environment and the implementation of projects that may not have high rates of return were likely to constrain annual GDP growth."",""“The government is still holding consultations with the IMF. We have not blocked the report in any way whatsoever,” Tanzania’s finance and planning minister, Philip Mpango, told parliament."",""“They should not rush this debate, we are still consulting with the IMF on this report.”"",""The IMF in Washington said consultations with the government had been taking place, and that it was up to the government to consent to the publication of the report. The IMF does not comment on the contents of leaked reports, it added."",""In an previous statement, the IMF said its staff report was part of its “mandate to exercise surveillance over the economic, financial and exchange rate policies of its members ...”"",""Mpango said its ongoing talks with the IMF were aimed at incorporating Tanzania’s views into the final report before its official publication."",""“Under the IMF’s own procedures, they submitted their draft report to us which I received on March 18, but our views are yet to be included (in the final report),” he said."",""Magufuli’s government has embarked on an ambitious program of industrialization, but foreign investment in the country has fallen after contentious government interventions in the mining and agriculture sectors."",""The IMF projected a rate of GDP growth of around 4-5 percent in the medium term, should current policies continue."",""That forecast differed from the government’s projection that the economy will grow by 7.3 percent in 2019 after an estimated 7.2 percent expansion last year."",""“Delays or little progress in implementing structural reforms, unpredictable and interventionist policies, and a rushed scaling-up of public investments that may not have a high rate of return will have a detrimental effect on growth and development,” the IMF report said."",""The IMF report also said that there were serious weaknesses in official data with other indicators pointing to a more subdued pace of economic activity.""]",reuters.com/article/us-tanzania-economy-imf/tanzania-denies-blocking-release-of-scathing-imf-report-idUSKCN1RZ1CP,22-04-19 20:00
328491,"Congo: After Call to Storm Prisons, Government Closes TV Station","[""The government of Congo has shut down a TV station that broadcast an opposition call for militants to break down prison walls and free partisans, the communications minister said Monday. An opposition presidential candidate, Etienne Tshisekedi, said on the TV station on Sunday that the government had 48 hours to free his supporters arrested during recent protests, “or else I will call on fighters across the country to break down prison doors and release their comrades.” The minister, Lambert Mende, said he closed Radio Lisanga Television on Sunday as a “precautionary measure.”""]",nytimes.com/2011/11/08/world/africa/congo-after-call-to-storm-prisons-government-closes-tv-station,31-08-14 6:04
18815,Tanzania suspends fourth newspaper since June in media crackdown,"[""DAR ES SALAAM (Reuters) - Tanzania’s government on Tuesday suspended publication of an opposition-leaning newspaper for three months, the fourth newspaper to be shut down since June in what critics say is a crackdown on press freedom."",""The newspaper, Tanzania Daima, was shut down for publishing an article about the number of Tanzanians on life-prolonging anti-retroviral drugs used to treat AIDS, the director general of the Tanzania Information Services, Hassan Abbasi, said in a statement. The article was factually incorrect, Abbasi said."",""The move comes after President John Magufuli warned in January that the days of newspapers his government viewed as unethical “were numbered” — a statement that triggered concern  about censorship."",""The government banned the critical  newspaper MwanaHalisi in September for two years after accusing it of inciting violence. Another independent newspaper, Mawio, was banned in June over articles linking two former presidents to alleged improprieties in mining deals signed in the 1990s and early 2000s."",""Magufuli has won some praise from western donors for an anti-corruption drive and cutting wasteful public spending. But opponents accuse him of increasingly undermining democracy by curbing dissent and stifling free speech."",""Magufuli has denied opposition accusations that his government was becoming increasingly autocratic.""]",reuters.com/article/tanzania-media/tanzania-suspends-fourth-newspaper-since-june-in-media-crackdown-idUSL8N1MZ6XB,23-10-17 20:00
95392,Singapore orders shutdown of anti-foreigner portal,"[""Singapore on Sunday ordered a local man and an Australian woman facing jail time over alleged seditious articles on their online forum to shut down the portal, accusing it of threatening “public order and national harmony”."",""The Media Development Authority (MDA) said it has ordered Yang Kaiheng, 26, and Japanese-Australian Ai Takagi, 22, to take down the The Real Singapore (TRS) website as well as its associated online and social media accounts by 1200 GMT."",""The media regulator said in a statement it had suspended the duo’s “statutory class licence” to operate the website, which in general is automatically granted without a need for application to people who operate websites inside and from Singapore."",""The MDA said Yang and Takagi published material that are “objectionable on the grounds of public interest, public order and national harmony”."",""It also said it “noted that TRS has deliberately fabricated articles and falsely attributed them to innocent parties”."",""“TRS has also inserted falsehoods in articles that were either plagiarised from local news sources or sent in by contributors so as to make the articles more inflammatory,” the statement said."",""“The MDA believes this editorial strategy of deceiving readers and doctoring articles was an attempt to increase traffic to TRS, and thus boost advertising revenue.”"",""The website, as well as its Facebook and Twitter accounts, were still online at 1030 GMT."",""The media regulator said Yang and Takagi have seven days to explain why their statutory class license should not be cancelled."",""Yang and Takagi, described by local media as a couple based in Australia, were charged on April 14 with seven counts of sedition over articles on the website and Facebook page between October 2013 and February this year."",""They were also charged with withholding documents on the website’s finances from police."",""Charge sheets said articles flagged as seditious derided Chinese nationals and other guest workers in Singapore, while one post on the website “falsely asserted” that a Filipino couple instigated a fracas at a Hindu festival in February."",""Among other matters, Singapore’s sedition laws makes it an offence to promote hostility between different races or classes in the multiracial city-state, which is mainly ethnic Chinese."",""Some observers have accused the portal of fanning xenophobia in the labour-starved island nation of 5.5 million people, 40 per cent of them foreigners."",""If found guilty of making seditious remarks in public, the two can be fined up to Sg$5,000 ($3,700) or jailed up to three years, or both, for each charge. They are due back in court for a pre-trial hearing on May 13."",""The administrators of TRS had remained anonymous until Yang and Takagi were arrested in February.""]",guardian.ng/news/singapore-orders-shutdown-of-anti-foreigner-portal,02-05-15 20:00
24476,Kenya's government suspends broadcasters as Odinga takes symbolic oath,"[""NAIROBI (Reuters) - Kenyan authorities suspended television and radio stations on Tuesday as supporters of opposition leader Raila Odinga watched him take a symbolic presidential oath in a Nairobi park in a direct challenge to President Uhuru Kenyatta."",""Security forces made no move to stop the ceremony, which authorities had said would be illegal, but the government later declared the opposition “National Resistance Movement” a criminal group, paving the way for potential arrests."",""The movement is a loose grouping led by Odinga and other lawmakers that tried to rally support in November for a boycott of some products whose owners it says are aligned with government interests."",""Odinga’s supporters say he is Kenya’s legitimate leader and Kenyatta’s election was neither free nor fair."",""Kenyatta’s victory in August was annulled by the Supreme Court over irregularities but he won a re-run, which Odinga boycotted because some electoral commission reforms he demanded did not take place."",""Kenyatta was sworn in for a second term in November and state institutions report to him."",""“I, Raila Omolo Odinga, do swear that I will protect the nation as people’s president, so help me God,” Odinga, who held a bible, said to the cheers of more than 15,000 people in Uhuru Park, next to Nairobi’s main business district."",""During a speech lasting less than five minutes, Odinga declined to give details of his plans and said they would be disclosed in “due course”. In a possible sign of division within the opposition alliance, Odinga’s vice presidential candidate and two other senior leaders were absent."",""Odinga said the vice president would be sworn in at a later date."",""The attorney-general had warned that Odinga could be charged with treason if the event went ahead - an offence that can carry the death penalty."",""As people assembled, authorities forced independent television and radio stations reporting on the gathering off air, several outlets said - the most widespread censorship for a decade."",""The United Nations was watching developments in Kenya closely and it was “critical for the media to be able to operate freely and to report freely,” U.N. spokesman Stephane Dujarric told reporters in New York."",""He said the United Nations was urging “that all Kenyan parties, political actors and their supporters maintain a lawful and peaceful social and political environment.”"",""“We have an illegitimate government,” Odinga told a local broadcaster by phone in an interview that was streamed online before the event. “Whenever there is a crisis, there is also an opportunity. This is an opportunity to bring the country together.”"",""Odinga refused to be drawn on his plans for after his symbolic inauguration, repeatedly telling the interviewer, “Hold your horses” and “We’ll see”."",""Many of the protesters chanted pro-Odinga slogans, waved tree branches and blew horns and whistles. Afterwards several said they could not hear Odinga’s brief address."",""“I’m happy this has happened but we are waiting for the next step forward but we don’t know what it is,” said nurse Grace Waithera. “I’m very fed up with this ... government. If we can remove them we will.”"",""Many of those at the rally had come from the capital’s slums. Odinga has strong support there and in the west and along the coast, areas where people have long felt ignored by central government and shut out of political patronage networks."",""“This is a lose-lose situation for both Kenyatta and Odinga and it was an entirely preventable crisis. It’s not clear where Odinga goes next from here,” said Murithi Mutiga, a senior analyst for the International Crisis Group."",""“Kenyatta as well - by resisting all attempts at dialogue, he has put himself in a position where he will continue to struggle to be seen as the president of all Kenyans.”"",""Although the police had said they would prevent any illegal assembly, there were no uniformed police in the park and no anti-riot officers or vehicles were visible."",""Nearly 100 people were killed over the prolonged election period, mostly in clashes between Odinga supporters and police."",""By 10:20 a.m. (0720 GMT), a number of independently owned media outlets including Citizen radio and television, NTV and KTN said that authorities had forced them off air."",""A Communications Authority spokeswoman said it would comment later."",""On Monday, Linus Kaikai, chairman of the Kenya Editors’ Guild, said editors had been warned by authorities that they could be shut down if they covered the event.""]",reuters.com/article/us-kenya-politics/kenyas-government-suspends-broadcasters-as-odinga-takes-symbolic-oath-idUSKBN1FJ0PC,29-01-18 19:00
105036,Zambian newspaper shut down ahead of elections,"[""Zambia’s biggest independent newspaper has been shut down by the authorities over unpaid taxes, the editor said Wednesday, calling the move an attempt to silence it ahead of August elections."",""Police and tax officials physically closed the Post newspaper’s offices in Lusaka late on Tuesday, managing editor Joseph Mwenda told AFP, leaving staff gathered outside the locked building on Wednesday."",""Mwenda said staff had managed to produce the daily paper overnight with the help of a private printing company."",""The Post admits owing about 53 million kwacha ($4.8 million) in unpaid taxes, but Mwenda said the closure of the paper was illegal."",""“This is a clear abuse of power because we have paid some money and we even have a court order stopping them from going ahead but they have disobeyed the courts,” he said."",""“It’s clear that they want us shut down ahead of the elections.”"",""General elections are due on August 11."",""The Post, which was established in 1991, has been critical of President Edgar Lungu, who is seeking re-election.""]",guardian.ng/news/zambian-newspaper-shut-down-ahead-of-elections,21-06-16 20:00
86217,Pakistan threatens to block social media over ‘blasphemy’,"[""A Pakistani court has ordered the government to open an investigation into online “blasphemy”, threatening to ban social media networks if they failed to censor content deemed insulting to Islam, lawyers said Thursday."",""The issue came to the fore in January when five secular activists known for their outspoken views against religious extremism and the powerful military were disappeared, presumed abducted by state agencies according to opposition parties and international rights groups."",""Four of them were later returned to their families weeks later, but not before they were tarnished by a virulent campaign to paint them enemies of Islam deserving execution."",""Judge Shaukat Aziz Siddiqui of the Islamabad High Court asked the government to form an investigative committee to report back next Monday over the issue, saying he could order social media sites to be blocked if offending content remained online."",""“The judge ordered the government to make a Joint Investigation Team (JIT) with Muslim officials only to look into the blasphemy issue,” said advocate Tariq Asad, who represents the hardline Red Mosque which brought the case to court."",""Rights groups say the label of blasphemer is liberally applied by religious conservatives in order to silence criticism of extremism."",""Even unproven allegations can be fatal. At least 65 people including lawyers, judges and activists have been murdered by vigilantes over blasphemy allegations since 1990, according to recent think tank report."",""Pakistan previously banned Facebook for hosting allegedly blasphemous content for two weeks in 2010 while YouTube was unavailable from 2012 to 2016 over an amateur film about the Prophet Muhammad that led to global riots."",""But Islamabad later came to agreements with major internet firms to block within Pakistan material that violated its laws, generally once the companies had performed their own cross-checks."",""Yasser Latif Hamdani, a lawyer who worked to get YouTube unblocked, said previous web censorship had also originated with court orders and the judge could succeed in implementing a fresh set of bans."",""“In this case you would have to apply to the Supreme Court to overrule it. Would they? He’s going to couch it in religious language…It could create a lot of problems if he does that,” he said.""]",guardian.ng/news/pakistan-threatens-to-block-social-media-over-blasphemy,08-03-17 19:00
320415,South Sudan paper shut down over graft report,"[""The South Sudan government has shut down the country’s main English-language daily, which headlined news on a war profiteering report commissioned by actor George Clooney, the paper’s editor told AFP Wednesday."",""Nation Mirror editor Simon Aurelious said officials from the National Security Service gave no clear reason for the closure, simply saying “the paper is indulging in activities incompatible with its status”."",""“We were called today to the office of the National Security and after reaching there they showed us an order. The order is instructing us to close down,” Mr Aurelious said."",""The paper’s headlines Wednesday and Tuesday focused on a report released in Washington this week about the alleged implication of President Salva Kiir, rebel chief Riek Machar and the country’s army chiefs in corruption during the nation’s three-year civil war."",""The report by watchdog group The Sentry said leaders of the world’s newest country had profited from a conflict that has driven a quarter of a million people from their homes and left tens of thousands dead."",""Related stories"",""One of the Nation Mirror headlines read “Kiir, Machar and top Generals implicated in Sentry Report” while another said “Machar’s source of weapons uncovered.”"",""The government has denied the report as “completely rubbish”."",""Mr Aurelious said security authorities two weeks ago summoned him and demanded the paper’s management produce the author of a critical piece on the government."",""But the Nation Mirror refused to give the writer’s name."",""“They told us that if this is the case we are going to notify you” to close down, he said."",""Security agents"",""In February last year the paper was shut down by government security agents for nine months after publishing details on the activities of rebels affiliated to Dr Machar."",""Mr Alfred Taban, a veteran South Sudanese journalist who is chairman of the country’s Association for Media Development (AMDISS) said the latest decision “is shocking news”."",""“We are yet to check with the Media Authority as to why they [National Security] are doing this,” Mr Taban said."","""",""The council will be comprised of six civilians and five members of the military."",""The coming elections of 2020 could test Abiy Ahmed’s political staying power.""]",theeastafrican.co.ke/news/ea/South-Sudan-paper-shut-down-over-corruption-report/4552908-3381842-mgeibd,14-09-16 20:00
