Column1,title,text,url,date
219970,"Four killed, houses destroyed in Dar floods","[""Four people were killed, several houses destroyed and others submerged in water following the heavy floods that hit the city Thursday, area police boss has confirmed."",""Speaking to reporters on Friday, October 27, the special zone commander Lazaro Mambosasa said initial reports show that four people died in the floods."",""\""Two people were confirmed dead yesterday but two more bodies were found today,” he said, noting that the police were still collecting more reports."",""Kiluvya Ward Councillor Mr Aidan Kitare said two people had been killed in his area, identifying the deceased as Issa Ally, 28, and Tedy Nolasco, 8. The latter’s body was recovered Friday morning, October 27, 2017."",""“We have taken Nolasco’s body to Tumbi mortuary while we continue looking for Ally’s. We have provided shelter to the families whose houses were destroyed and marooned,” he said."",""The civic leader said roads and some bridges were destroyed and needed urgent repair to make them passable."",""Meanwhile, a good number of city residents resorted to hiring motorcycles Friday morning due to heavy traffic jams on various roads in the city."",""\""I decided to leave my car at home and hire a motorcycle to take me to work,\"" said Mr Daniel Bahezwa."",""\""On Thursday, I spent many hours driving back home. There was heavy traffic jam because of the heavy rain.\"""",""Mr Hassan Mohammed, a motorcyclist said his business has been brisk since the onset of the rains, revealing he had collected Sh100,000 for a few hours."",""\""Business is good as many people have resorted to use motorcycles. It is a good opportunity for us to make money, \"" he said.""]",thecitizen.co.tz/news/Four-killed--houses-destroyed-in-Dar-floods/1840340-4158420-5qn9jj,2017-10-27T00:00:00.000Z
144909,12 killed as floods hit southwest France,"[""At least 12 people died when violent rainstorms turned rivers into raging torrents in southwest France on Monday, prompting some of the deadliest flooding in years, officials said."",""The equivalent of three months rainfall was dumped overnight in the region of Carcassonne in just a few hours, sending rivers over their banks, including the Aude, which reached levels not seen in 100 years."",""Local authorities in the Aude department said 12 people were killed, down from a previous toll of 13 dead given by the interior ministry."",""At least one person was still missing and eight were injured, authorities added."",""President Emmanuel Macron, whose office said he will soon visit the affected areas, offered “the sympathy and solidarity of the entire nation for the victims of the Aude flooding and their families.”"",""SEE ALSO: Nigerian passport to carry 10-year validity as from December –NIS"",""The rescue operations appear to have delayed an expected announcement on a government reshuffle, triggered by the sudden resignation of interior minister Gerard Collomb nearly two weeks ago."",""Prime Minister Edouard Philippe, who is acting as interim interior minister, said the government would ask insurers to process disaster claims and payments “as quickly as possible” while he assessed the damage in the region."",""– ‘There’s water everywhere’ –\nOne of the overnight victims was an 88-year-old nun who was swept from her room by floodwaters at the Burning Bush priory in the village of Villardonnel, north of the fortress city of Carcassonne."",""“The water crashed through the building’s main door and on through the door to her room, the lowest in the convent,” said Sister Irene, the mother superior."",""Elsewhere, flash floods overturned cars, gutted streets and battered buildings and bridges, especially to the north of Carcassonne where authorities ordered bridges closed."",""The Aude’s levels were expected to peak at around 9:00 pm (1900 GMT). Evacuations were still being carried out in several towns on Monday afternoon, local authorities said."",""“There’s water everywhere in the house. Everything is flooded,” Helene Segura told AFP by telephone from the hard-hit village of Villegailhenc, where at least one small bridge had collapsed."",""“Rescue teams were deployed as quickly as possible, but operations have proved to be complicated,” said interior ministry spokesman Frederic de Lanouvelle."",""In the town of Trebes, near Carcassonne, the Aude rose eight metres (26 feet) in just five hours, officials said."",""– Hundreds evacuated –\nIn total seven people died in Trebes, which made headlines earlier this year after a jihadist attacker killed four people in a shooting spree, including a police officer who took the place of a hostage."",""Two elderly residents died overnight in Villegailhenc, where the main bridge collapsed, and one person was killed in Villalier."",""On Monday evening the body of another victim was found in Carcassonne."",""With many roads impassable, helicopters were used in the rescue operations."",""Around 1,000 people were evacuated from the area of Pezens, also near Carcassonne, amid fears that a nearby dam could burst, and thousands of homes throughout the area were without electricity after strong winds brought down power lines."",""The storms were triggered when a front of warm and humid air from the Mediterranean Sea slammed into colder air around the Massif Central mountain range, inundating an area from the eastern Pyrenees to Aveyron further north."",""This well-known weather pattern occurs three to six times a year in the region and nearly always triggers flash flooding."",""But the French weather forecasting service, Meteo France, suggested these episodes had recently become more frequent and more severe."",""An unrelated storm on Sunday also hit Portugal, leaving 28 people with minor injuries and hundreds of thousands without power amid flooding in the region around the capital Lisbon."",""The heavy rains, which later rolled on through Spain, were the tail end of Hurricane Leslie in the Atlantic, which weakened to a post-tropical storm as it made landfall."",""Last week, another weather system moving across the Mediterranean left 12 people dead on the Spanish island of Majorca as well as two people in southeast France."",""Further north, nearly 100 people have been evacuated because of flooding in Norway, where heavy rainfall has been accompanied by warm temperatures that have melted snow."",""(AFP)""]",punchng.com/12-killed-as-floods-hit-southwest-france,2018-10-15T00:00:00.000Z
262513,"Ibrahim Damcida, Dana crash victim","[""Billionaire businessman and northern power broker, Alhaji Ibrahim Damcida who died in the ill-fated Dana air crash, Sunday, was one man whose influence cut across the country’s traditional, political and business sectors."",""Though he was never a politician, the Biu, Borno State-born former super permanent secretary wielded the kind of power that could only have been envied by many politicians."",""Damcida a prince of Biu was also one of the kingmakers in the Biu emirate council and an elder brother to the present Emir of Biu, Alhaji Umaru Mustapha."",""He was among the handful of senior civil servants from the north who rose through the ranks to the peak of the civil service emerging as one of a handful of Super Permanent Secretaries during the Yakubu Gowon regime."",""Damcida originally trained as an accountant and following his switch from the Northern civil service to the federal civil service in 1962, he served as Under-Secretary in the Ministry of Industries from 1962 to 1965."",""During that time he also did an attachment with the World Bank offices in Washington, D.C, USA."",""He was later to serve as Deputy Permanent Secretary and subsequently as Permanent Secretary at the Ministries of Industries, Finance, Trade and Defence."",""Damcida served as Permanent Secretary of Ministry of Trade from 1966 to 1970, Ministry of Defense from 1970 to 1975 and Ministry of Finance since 1975."",""Following his exit from the civil service in 1975, Damcida moved fully into business pilling his interests in banking, telecommunications, construction, oil and healthcare. Damcida served as a director in several blue chip companies until his death."",""Though he was never engaged in partisan politics, he was generally acknowledged as a rallying point and leader from whom many aspiring politicians, especially in the Borno State, sought inspiration from.""]",vanguardngr.com/2012/06/ibrahim-damcida-dana-crash-victim,2012-06-05T00:00:00.000Z
145742,42 injured in US train crash,"[""Atrain crash in the eastern US city of Philadelphia injured 42 people early Tuesday, authorities said."",""Heather Redfern, a spokeswoman for the Southeastern Pennsylvania Transportation Authority, said a high-speed train ran into another one that was stationary and unoccupied at the 69th Street Terminal in the city’s Upper Darby suburb."",""“All 42 people on board the train that was moving were injured and all appear to be non life-threatening,” she said, adding the cause of the crash just after midnight was being investigated."",""A passenger named Ronnie told local news channel NBC10: “My face hit the wall, put a big hole in the wall and I went straight down and I blacked out."",""“There was blood everywhere. The driver is all banged up and there was this one girl bleeding out of her face pretty bad.”"",""Thirty-six people were left with minor injuries when two New York subway train cars careened off the tracks in June."",""The US rail network suffers from chronic underfunding and accidents are not infrequent, particularly on the busy East Coast corridor."",""AFP""]",punchng.com/%2a/42-injured-in-us-train-crash/amp,2017-08-22T00:00:00.000Z
342791,A woman who lost a family member in a plane crash waits to identify bodies at...,"[""A woman who lost a family member in a plane crash waits to identify bodies at the Lagos state university teaching hospital in Lagos, Nigeria, Tuesday, June 5, 2012. A commercial airliner crashed into a densely populated neighborhood in Nigeria's largest city on Sunday, killing all 153 people on board and others on the ground in the worst air disaster in nearly two decades for the troubled nation. (AP Photo/Sunday Alamba)""]",ap.com/A woman who lost a family member in a plane crash waits to identify bodies at...,2012-06-05T00:00:00.000Z
343276,Wildlife official: Flood waters kill 7 members of a Kenyan church youth group visiting a park,"[""NAIROBI, Kenya (AP) - The Kenya wildlife Service says seven members of a church youth group visiting one of its parks have died after they were swept away in a gorge by water from flash floods."",""Kenya Wildlife Service spokesman Paul Udoto said Monday the seven were part of a group walking in the gorge at Hells Gate National Park in Naivasha, about 50 miles (75 kilometers) northwest of Kenya's capital Nairobi."",""Udoto says 53 members from the Mukara Presbyterian Church of East Africa youth group in Nairobi were visiting the park on Sunday when the incident happened. He says guides managed take the other members of the group to safety."",""Udoto says rains resulting in the unexpected flash floods had fallen in neighboring areas of Longonot, Kedong and Suswa and not in Hells Gate itself.""]",ap.com/Wildlife official: Flood waters kill 7 members of a Kenyan church youth group visiting a park,2012-04-23T00:00:00.000Z
172697,Flash floods kill at least 50 in Indonesia's Papua province,"["" Flash floods in Indonesia’s easternmost province of Papua have killed at least 50 people and badly injured dozens of others and damaged a small plane at the region’s main airport, authorities said on Sunday."",""The town of Sentani near the provincial capital Jayapura was hit by flash floods triggered by torrential rain on Saturday, national disaster agency spokesman Sutopo Purwo Nugroho said in a statement."",""A search operation was still under way, Nugroho said, warning that the death toll could rise."",""Disaster authorities have warned local governments of flash flood risks due to deforestation in the mountains surrounding the town, he said."",""“We’ve told local authorities to be careful of floods or flash floods considering forest destruction that has been happening in the Cyclops mountains,” Nugroho told Kompas TV."",""TV footage showed waters have receded, leaving mud, logs and debris on Sentani’s main roads."",""More than 120 residents were taking shelter at government offices after their homes were hit by the floods, the disaster agency said earlier."",""We are undertaking a survey to help us improve our content for you. This will only take 1 minute of your time, please give us your feedback by clicking HERE. All responses will be confidential."",""Related Topics"",""IndonesiaIndonesia flash floodsPapua province""]",standardmedia.co.ke/article/2001316973/flash-floods-kill-at-least-50-in-indonesia,2019-03-17T11:31:17.000Z
166094,18 passengers killed in Bauchi crash,"[""No fewer than 18 persons were killed while two others sustained varying degrees of injuries in a road crash involving a Hilux pickup truck in the Yautare, Darazo Local Government Area of Bauchi State."",""The Head of Operations, Federal Road Safety Corps, Bauchi Command, Paul Gua, who confirmed the accident to journalists on Saturday, said the vehicle had been conveying traders to Dukku, Gombe State, for business."",""According to him, the accident occurred when the tyre of the van with number plate DRZ 716 XA burst at top speed."",""Gua added that 20 adult males were in the vehicle when the accident happened around 12.30 pm."",""He noted that 16 persons died on the spot, while two others died later at the Federal Medical Centre, Azare."",""He said, “The other two persons (survivors) are in critical condition. They were transferred from the Federal Medical Centre, Azare, to the Abubakar Tafawa Balewa Teaching Hospital, Bauchi, where they are currently receiving treatment.”"",""”Copyright PUNCH."",""All rights reserved. This material, and other digital content on this website, may not be reproduced, published, broadcast, rewritten or redistributed in whole or in part without prior express written permission from PUNCH."",""Contact:""]",punchng.com/%2a/18-passengers-killed-in-bauchi-crash/amp,2018-10-14T00:00:00.000Z
380197,Five killed in accident while heading to burial in Naivasha,"[""Five people were killed on Monday evening in a road accident involving two lorries and a saloon car at Marula area on the NaivashaNakuru Highway."",""Naivasha Deputy Police Commander John Kwasa confirmed the accident which occurred as the driver of the saloon car was trying to overtake, leading to a head-on collision with an oncoming truck."",""The car, which was carrying four women and a child, was squeezed between two trucks killing the five on the spot."",""The drivers of the lorries sustained injuries and were admitted at the Naivasha Sub-county Hospital."",""The four women and the child were reportedly heading to Karagita from Nakuru for the burial of a family member scheduled for Tuesday.""]",citizentv.co.ke/news/five-killed-in-accident-while-heading-to-burial-in-naivasha-292284/indexutm_source=relatedarticles&utm_medium=deeplinking&utm_campaign=AlsoRead,2019-11-04T00:00:00.000Z
39729,20 burnt to death in Ondo auto crash,"[""Over 20 passengers reportedly died in a ghastly auto-crash along Epinmi and Isua road in Akoko South East Local Government Area of Ondo State. They were burnt to death beyond recognition. "",""The accident, according to reliable source, occurred yesterday when a 14-passenger Toyota Hiace bus had an headlong collision with a Range Rover SUV, and caught fire on the spot. "",""“One of the vehicles’ driver was overtaking another vehicle along the road when it collided with the other coming from the opposite direction,” the source said. He, however, noted that the drivers of the two vehicles survived the accident but sustained various degrees of injuries, receiving treatment at an undisclosed hospital."",""The Guardian gathered that the Federal Road Safety Commission (FRSC) unit in Ikare Akoko promptly rushed to the scene of the accident to rescue the victims. It was learnt that the bodies had been deposited at the morgue of Ondo State Specialist Hospital, Ikare Akoko. "",""While the state FRSC Public Relations Officer (PRO), Mrs. Antonia Oni, when contacted, said she could not confirm the accident immediately because she was out of the state on an official duty, the state Police Public Relations Officer (PPRO), Mr. Femi Joseph, confirmed the accident, attributing it to the reckless driving of the vehicles involved.  "",""“It was a sad day, 15 people initially died in the fire, they were burnt beyond recognition while five others died on the way to the hospital. We can also confirmed that the accident occurred as a result of reckless driving,” Joseph said. "",""An eyewitness said the SUV, a ‘Tokunbo’ vehicle, which was driven by a military man, wrongly overtook a vehicle along the ever busy Epinmi-Isua-Abuja road. A community leader and Chief Imam of Epinmi-Akoko, Alhaji Maliki Alimi, lamented the incessant road carnage along the same route in recent time.""]",guardian.ng/news/20-burnt-to-death-in-ondo-auto-crash,2018-05-30T00:00:00.000Z
174996,"Eight killed in quake, aftershocks in Philippines, 60 injured: agency","[""An earthquake and aftershocks struck islands off the north of the Philippines on Saturday killing eight people and injuring 60, disaster officials said."","" An initial quake of magnitude 5.4 that struck the Batanes islands was followed shortly by an aftershock of magnitude 5.9, according to Philippine government data. Another big aftershock struck a little later."",""The first quake killed five people while three people were killed in aftershocks, Ricardo Jalad, executive director of the disaster agency, told Reuters."",""“It’s traumatic ... we’re still feel strong aftershocks,” Edna Gato, a school teacher in Itbayat town, told Reuters."",""The military was also deploying an aircraft to send supplies and bring out injured, he said."",""Gato said she was standing outside in an open space with more than 1,000 people."",""“New houses were damaged and the old houses which we were preserving were completely destroyed,” she said, referring to traditional stone homes."",""The Philippines is on the geologically active Pacific Ring of Fire and experiences frequent earthquakes."",""We are undertaking a survey to help us improve our content for you. This will only take 1 minute of your time, please give us your feedback by clicking HERE. All responses will be confidential."",""Related Topics"",""PhilippinesQuakeEight killed""]",standardmedia.co.ke/article/2001335567/eight-killed-in-quake-aftershocks-in-philippines-60-injured-agency,2019-07-27T12:11:34.000Z
340678,"Briton, Nigerian die in fire after plane crash in north-central Nigeria","[""KADUNA, Nigeria (AP) - A Briton and a Nigerian were killed in a fire after their plane crash-landed in north-central Nigeria, authorities said Tuesday."",""The Nigerian Civil Aviation Authority says both unnamed passengers, a pilot and a senior engineer, were killed after the crash around midday Tuesday, when a fire engulfed their plane."",""The plane, which was making a test run following maintenance, crashed shortly after taking off from the Kaduna International Airport."",""Muhammadu Musa, a witness, said he was farming nearby when he saw the plane drop suddenly after wobbling for a while."",""He said he first ran away to avoid getting caught in the crash, but rushed back to the site with other farmers when the plane hit the ground. He said the occupants of the plane were still alive after the plane hit the ground and that they were struggling to escape."",""He said the rescuers were unable to break the windows or get the door open. He said the plane then caught fire and exploded."",""A spokesman for the company that had been servicing the American-manufactured Beechcraft plane said it had just completed routine maintenance."",""Spokesman Bashir Chedi said the plane belonged to an oil company and that further investigations would determine the cause of the crash.""]","ap.com/Briton, Nigerian die in fire after plane crash in north-central Nigeria",2011-05-24T00:00:00.000Z
25447,Dozens killed in Sudan floods,"[""Farmers have been badly hit by the floods""]",aljazeera.com/news/africa/2007/08/2008525124427376222,2007-08-29T16:39:00.000Z
399973,Ten injured in grisly road accident,"[""More than ten people were injured on Sunday after a bus they were travelling in lost control and rolled at Kiboko along the Nairobi-Mombasa highway."",""According to traffic police, the bus belonging to Chania bus company was trying to overtake another bus when it lost control and rolled several times."",""Among the injured, seven were rushed to Makindu hospital, three of them being injured critically."",""The survivors who spoke to Citizen Digital from the hospital said the bus was being driven at a very high speed."",""The driver and tout are reported to have escaped after the accident.""]",citizentv.co.ke/news/ten-injured-in-grisly-road-accident-89699,2015-06-21T00:00:00.000Z
380320,"Floods kill at least 22 in southern Indian state, displace thousands","[""At least 22 people have died in the southern Indian state of Kerala after torrential monsoon rains caused landslides and flooding that cut off some areas, authorities said on Friday."",""Seasonal monsoon rains from June to September cause deaths and mass displacement across South Asia every year but they also deliver more than 70% of Indias rainfall and are crucial for farm output and economic growth."",""In Kerala, the disaster forced the evacuation of more than 22,000 people and the closure of Cochin International Airport, the busiest airport in the tourist state."",""Located along the banks of the Periyar river, the airport will be shut until at least 1500 IST (0930 GMT) on Sunday, although the Indian Navy has opened an airfield at a naval base for use by commercial flights, officials said."",""Kerala was hit by devastating floods last August that killed more than 200 people and affected more than 5 million. Those floods, dubbed the worst to hit the state in nearly a century, caused billions of dollars of damage to fields, homes and other infrastructure."",""A few dozen people are feared trapped after a major landslide in Puthumala village in the hilly district of Wayanad. Rescuers have recovered seven dead bodies and the state government is planning to airlift rescue equipment to the area, said Kerala Chief Minister Pinarayi Vijayan."",""All arrangements have been put in place to deal with the disaster, Vijayan said."",""The western Indian states of Maharashtra, Goa and Karnataka have also been hit this week by heavy rains and flooding."",""Officials said at least 38 people have been killed in the states this week due to the rains and more than 200,000 have been evacuated."",""Hundreds of villages and a few towns in the affected areas of Maharashtra do not have electricity and drinking water, a state government official said on Friday, and authorities are trying to restore electricity in some areas."",""Fuel was also scarce because some districts had been cut off from the rest of the state, the official said."",""Schools and colleges in many parts of western and southern India have been shut since Monday and are unlikely to open this week, authorities have said."",""Milk and vegetable supplies to Indias financial hub, Mumbai, dropped significantly on Friday because many of the affected districts in Maharashtra are major suppliers."",""The weather department has forecast heavy rainfall in Kerala, and Maharashtra and Karnataka in the next two days.""]",citizentv.co.ke/news/floods-kill-least-22-southern-indian-state-displace-thousands-268482,2019-08-10T00:00:00.000Z
46270,Bahrain F-16 crashes in Saudi near Yemen border,"[""A Bahraini fighter jet taking part in the Saudi-led coalition battling rebel forces in Yemen crashed Wednesday in Saudi Arabia due to a “technical error,” the alliance said."",""The F-16 jet crashed in the kingdom’s southwestern Jazan region near the border with Yemen, the coalition said in a statement on the official SPA news agency."",""The Bahrain Defence Force general command confirmed that the jet crashed “while carrying out its national duty in defending the southern borders” of Saudi Arabia."",""The pilot was “saved and is in good health,” it said, adding that the plane’s wreckage had been found and that an investigation had been launched."",""The crash comes a day after Bahrain said that three of its soldiers had died “in an incident” along the Saudi border with Yemen."",""It did not say how or when they had died."",""The rebel sabanews.net website said meanwhile that insurgents fired a “ballistic missile” early Wednesday on the southern Saudi port of Jizan, which they claimed “precisely hit its target.”"",""The rebels have intensified their rocket attacks across the Saudi border during the past week, prompting the coalition to threaten severe reprisals."",""There was no immediate confirmation from Riyadh on Wednesday’s reported strike."",""The United Nations estimates that nearly 6,000 people have been killed in fighting across impoverished Yemen since March, roughly half of them civilians.  "",""Months of UN-brokered mediation efforts have failed to bear fruit, with the latest round of peace talks earlier this month ending without solution. "",""Rebels and government loyalists accused one another of repeatedly violating a week-long ceasefire designed to coincide with negotiations.  "",""Jihadist groups have exploited the chaos to make sweeping gains, and the UN has warned that 80 percent of Yemenis are on the brink of famine. "",""The Saudi coalition began bombing raids in March on Iran-backed Huthi rebels who had seized Yemen’s capital, Sanaa, and forced the internationally recognised government of President Abedrabbo Mansour Hadi to flee."",""It has supported forces loyal to Hadi with air strikes, ground troops, and weaponry, in addition to training."",""Saudi Arabia and the United Arab Emirates, which play key roles in the coalition, have lost the most troops during in the campaign. Eight Bahraini soldiers and one Qatari have also died."",""Sudan has deployed troops in Yemen while Kuwaiti media reported this week that the emirate has decided to send ground forces."",""The Bahraini jet is the second coalition F-16 to crash after a Moroccan plane went down during a mission over Yemen in May.  "",""Its pilot was later found dead and his body was returned home."",""The coalition said that crash had been caused by a technical fault or human error, and it denied rebel claims that they downed the plane."",""Saudi has deployed Patriot missile batteries after more than 80 people, including civilians, have died on its southern front with Yemen since March.""]",guardian.ng/news/bahrain-f-16-crashes-in-saudi-near-yemen-border,2015-12-30T00:00:00.000Z
198473,"3 killed in crash, one hospitalised","[""Three people have died on spot in a motor accident at Masaaba Bukulula Sub county on Kampala-Masaka road last night"",""The deceased are identified as Keneddy Mwanje, Tom Mugenyi and a woman only identified as Nasiima all residents of Lukaya town council in Kalungu district. One person only identified as Muwonge was rushed to Masaka Regional Referral hospital for treatment."",""The officer in charge of Kalungu police station Vianny Birungi says the accident happened at 12am when a bus, Savana coach registration number UAK 283X rammed into a corona vehicle registration number UAP 174J."",""Mr Birungi says the group was coming from an outing in areas of Masaka. (AFP)"",""The savana coach which was full was coming from Kampala heading to Mbarara but it is currently parked at Kalungu police station."",""None of the passengers inn the bus was injured."",""The bodies are at Masaka regional referral hospital for post-mortem."",""Accidents along Masaka – Kampala highway which had taken an upward trend in 2016, decreased after the launch of an operation dubbed “Fiika Salaama” (reach safely) which was intended to tackle errant motorists, sensitise and discipline road users on safety and infrastructure protection."",""Police have always insisted that accidents on major roads are due to human error. According to Ministry of Works and Transport performance report of 2016/17 at least 9,572 people have been killed in motor accidents in the last three years countrywide. (NMG)""]",thecitizen.co.tz/news/3-killed-in-crash--one-hospitalised/1840360-4548112-sywx7sz,2018-05-06T00:00:00.000Z
102151,‘Unprecedented’ Japan heatwave kills 65 in one week,"[""An “unprecedented” heatwave in Japan has killed at least 65 people in one week, government officials said Tuesday, with the weather agency now classifying the record-breaking weather as a “natural disaster.”"",""In the week to Sunday at least 65 people died of heat stroke while 22,647 people were hospitalised, the Fire and Disaster Management Agency said in a statement."",""Both figures are “the worst-ever for any week during summer” since the agency began recording fatalities resulting from heat stroke in July 2008, an agency spokesman told AFP."",""The Fire and Disaster Management Agency said Tuesday that a total of 80 people have died from the heat since the beginning of July, and over 35,000 have been hospitalised."",""Among those killed was six-year-old school boy who lost consciousness on his way back from a field trip."",""“As a record heatwave continues to blanket the country, urgent measures are required to protect the lives of schoolchildren,” top government spokesman Yoshihide Suga told reporters Tuesday."",""The government said it would supply funds to ensure all schools are equipped with air conditioners by next summer."",""Less than half of Japan’s public schools have air conditioning, and the figure is only slightly higher at public kindergartens."",""Suga said the government would also consider extending this year’s summer school holidays as the heatwave drags on."",""On Monday, the city of Kumagaya in Saitama outside Tokyo set a new national heat record, with temperatures hitting 41.1 Celsius (106 degrees Fahrenheit)."",""And temperatures over 40 degrees were registered for the first time in Tokyo’s metro area, where the government is promoting Uchimizu, a tradition where water is sprinkled onto the ground, as part of a summer heat awareness campaign."",""It was marginally cooler on Tuesday — 36 degrees in Tokyo according to the national weather agency — but temperatures remained well above normal in most of the country, and little relief is forecast."",""“We are observing unprecedented levels of heat in some areas,” weather agency official Motoaki Takekawa said late Monday."",""The heatwave “is fatal, and we recognise it as a natural disaster,” he told reporters."",""The agency warned that much of the country will continue baking in temperatures of 35 degrees or higher until early August."",""Officials have urged people to use air conditioning, drink sufficient water and rest often."",""Japan’s summers are notoriously hot and humid, and hundreds of people die each year from heatstroke, particularly the elderly in the country’s ageing society."",""The heatwave follows record rainfall that devastated parts of western and central Japan with floods and landslides that killed over 220 people."",""And many people in the affected areas are still living in damaged homes or shelters and working outdoors on repairs, putting them at great risk."",""The record-breaking weather has revived concerns about the Tokyo 2020 Olympics, which will be held in two years time in July and August."",""Tokyo governor Yuriko Koike this week promised that the heat would be given the same priority as measures to counter terrorism."",""“It’s just as important because the purpose is also to protect people’s lives,” she told reporters, comparing Japan’s summer to “living in a sauna”.""]",guardian.ng/news/unprecedented-japan-heatwave-kills-65-in-one-week,2018-07-24T00:00:00.000Z
130289,Kenyan minister killed in crash,"[""Kenya's internal security minister was killed along with five other people in a helicopter crash near Nairobi on Sunday, the vice president said."",""George Saitoti and his deputy, Orwa Ojode, were among those killed when a police helicopter crashed on the outskirts of the capital, vice president Kalonzo Musyoka said."",""Two pilots and two bodyguards were also killed in the crash, officials said."",""The death of Saitoti is a \""great tragedy that has befallen our country at this time as we are making elaborate preparations to hold peaceful elections,\"" prime minister Raila Odinga said at the scene of the crash."",""It was not immediately clear what caused the accident. ."",""\""As we speak now, nobody knows the cause of the accident,\"" Odinga said. Saitoti and Ojode were on their way to a political event in eastern Kenya."",""Saitoti, an American-trained economist and mathematician, was a deputy to former president Daniel arap Moi for over a decade."",""As security minister he was the government's spokesman on security matters including Kenya's decision to send troops to Somalia last year. Analysts say he played a key role in that decision."",""Saitoti often appeared on national television to reassure the public in the aftermath of deadly attacks blamed on the Somali militant group al-Shabaab."",""Saitoti announced last year that he would seek the Kenyan presidency in 2013."",""Odinga said the helicopter crash on Sunday morning was similar to an incident four years ago in which two Kenyan cabinet ministers died in a plane crash.""]",theguardian.com/world/2012/jun/10/kenyan-minister-dies-helicopter-crash,2012-06-10T00:00:00.000Z
45519,"At least 11 killed, 100 injured as Pakistan train derails","[""At least 11 people were killed and more than 100 hundred injured on Tuesday when a train derailed in Pakistan’s southwestern Baluchistan province, administration and railway officials said."",""The accident occurred near Quetta city, the provincial capital, after the train’s brakes failed as it sped down the side of a mountain, officials told AFP."",""A military spokesman in Quetta said that 26 seriously injured passengers were airlifted to hospital in two helicopters."",""“Four carriages of a Rawalpindi-bound train which left Quetta railway station were derailed near Abegum area of Bolan district, some 75 kilometres (46 miles) from Quetta city,” Akbar Hussain Durrani, Baluchistan home secretary, told AFP."",""“The incident happened because the brakes of the train failed.”"",""Faiz Bugti, a senior railways department official, and head of local community police Tariq Zehri also confirmed the accident and casualties."",""The army has joined a rescue and relief operation and will use heavy machinery to free victims, while a quick response force from the paramilitary Frontier Corps has also been deployed, authorities said."",""TV footage showed rescuers trying to pull the injured from the derailed cars."",""Railway officials said the train was carrying around 300 passengers."",""“Among the dead so far confirmed, five are passengers, two drivers of the train and two members of the railway police,” Durrani said. "",""Train accidents are common in Pakistan, which inherited thousands of miles of track and trains from former colonial power, Britain."",""The railways have seen decades of decline due to corruption, mismanagement and lack of investment."",""In July, at least 17 people were killed when a special military train fell into a canal after a bridge partially collapsed.""]",guardian.ng/news/at-least-11-killed-100-injured-as-pakistan-train-derails,2015-11-17T00:00:00.000Z
325719,"How accident involving Botswana, Zambia ambassadors happened","[""Reports by standard.co.ke show hhow the accident in which Botswana and Zambia High Commissioners to Kenya were injured in Machakos County Tuesday evening."",""According to an OB entry at Chumvi police Station at the Machakos-Nairobi road junction the accident occurred at about 1700 hrs along Mombasa- Nairobi highway  at the Lukenya bridge and  diplomatic vehicles registration numbers  110CD1K (Toyota Prado) belonging to Botswana High commission and  54CD8K also a Toyota Prado belonging to Zambia High Commission."",""The third vehicle was a lorry (KAW 313C) a Mercedes Actros, the fourth a Toyota Isis (KCM 746)’, and the fifth in the pile-up a Mercedes Actros truck (KCD 933V)."",""According to the police report, a police escort vehicle (Nissan Patrol GKB 839R) driven by Constable Lawrence Kalume was leading the convoy with a blaring siren."",""At the Lukenya Bridge, the port says, a Mercedes Actros driven by Joseph Giraranga from Nairobi failed to give way to the convoy colliding head-on with the Zambian Prado."",""In the process adds the OB, the Botswanan Prado which was following from behind lost control and collided head on with the same lorry."",""In the confusion Toyota ISIS Rammed at the rear of the lorry"",""The report names the injured as: Joseph Guttu aged 47 years who is Zambian High Commissioner who sustained fractured right leg and bruises on the left hand;  Wasa Kaluwe aged 30yrs of the Zambian High Commission who sustained a fractured right leg."",""Also injured was a Brenda aged about 40 years who complained of abdominal pains and chest pains."",""Gobapang Duke Lephoko, 48,   the Botswanan High Commissioner to Kenya had slight injuries on the left leg above the knee."",""All were rushed to Machakos Level 5 HospitalBoth truck drivers and the Isis one escaped unhurt.The diplomatic vehicles extensively damaged and towed to station to await inspection."",""Source: Standard media"",""""]",ksnmedia.com/2019/02/how-accident-involving-botswana-zambia-ambassadors-happened,2019-02-27T00:00:00.000Z
