Column1,title,text,url
382317,Greece suspends police officer for swearing at woman,"[""The Greek police has suspended an officer and ordered an internal inquiry after a video showed him verbally abusing an elderly woman at a migrant camp, police said on Saturday, amid growing violence toward migrants in Greece."",""The woman was standing in a long line waiting for food handout at Greeces biggest migrant camp in Moria on the Aegean island of Lesbos, when the police officer insulted her using offensive language."",""The police said it would carry out an internal inquiry into the incident for racism and will also examine whether three other police officers shown in the video should also be suspended."",""The three officers were standing nearby but took no action."",""Attacks on migrants have been creeping up in Greece which is struggling to cope with thousands of people stranded in overcrowded camps since a migrant crisis broke out in 2015."",""The Moria camp has long been described by the United Nations and other human rights organizations as overcrowded and unfit for humans. More than 7,300 refugees and migrants are currently in the former military camp in a collection of shipping containers and flimsy tents, more than double its 3,100-person capacity, according to the latest government figures."",""To ease overcrowding, authorities have begun moving hundreds to facilities on the mainland.""]",citizentv.co.ke/news/greece-suspends-police-officer-swearing-woman-215800
121946,Police Command dismisses 5 men in 6 months,"[""The Lagos State Police Command on Sunday announced it had dismissed five out of 92 policemen tried for various offences in the first half of the year."",""According to a statement by the Command’s spokesman, SP Child Oti, three of the five dismissed policemen were tried in connection with the Ojota incident where policemen reportedly tear-gassed a man."",""“The Commissioner of Police, CP Imohimi Edgal, has dismissed the three police men, comprising an inspector and two sergeants, who were alleged to have sprayed tear-gas on Mr Ademuwagun Temitope Solomon which provoked severe asthmatic crisis in him."",""“The incident took place at Chinese town, Ojota area of Lagos State."",""Theeir names and service numbers were given as 220957 Inspector Momoh Sulaiman; 429659 Sgt. Emmanuel Monday and 434246 Sgt. Adamu Usman."",""The statement said they were tried in an orderly room which commenced on Saturday and were found guilty as charged."",""“They were, therefore, dismissed and de-kitted accordingly. However, the dismissal proceeding of Inspector Momoh Sulaiman has been forwarded to the Assistant Inspector General of Police, Zone Two for approval."",""“Similarly, the command wishes to use this medium to release its half year disciplinary record for the period spanning from January to June, 2018."",""“The officers were tried in a properly constituted orderly room and were found guilty of various offences against discipline which earned them appropriate punishments, depending on the charges against them."",""“The breakdown of types of punishment awarded to deserving officers are: Dismissal-5, Reduction in Rank-4, Major Entry-43, Severe Reprimand-3, Extra Fatigue-4, Warning Notice-28, Discharged and Acquitted-5, Total 92."",""“The Commissioner of Police said that this would serve as a deterrent to other police men wishing to toe the path of infamy; that the Nigeria Police under the watch of the Inspector General of Police, have no room for them."",""“He warned all serving police officers to be professional at all times in the discharge of their duties and shun corrupt practices.” the statement advised.""]",guardian.ng/news/police-command-dismisses-5-men-in-6-months
358641,Nigeria denies judge's suspension influenced by election,"[""ABUJA, Nigeria (AP) — Amid growing criticism, Nigeria's information minister denied on Monday that the president's recent suspension of the country's chief justice was related to the upcoming presidential elections."",""The suspension of Chief Justice Walter Nkanu Samuel Onnoghen had \""nothing to do with the forthcoming elections\"" and did not \""signify the onset of dictatorship or tyranny as some have insinuated,\"" Minister Lai Mohammed said."",""The chief justice faces trial on charges of allegedly failing to declare his assets, which Onnoghen has argued is without merit. This is the first time a chief justice is standing trial in Nigeria, Africa's most populous country with 190 million people."",""Critics say the suspension of the chief justice just three weeks before the election is an effort by President Muhammadu Buhari to weaken Nigeria's judiciary and pave the way for his election to a second term in the Feb. 16 vote."",""The chief justice plays a key role in any legal challenge to what could be a disputed vote."",""The Nigerian Bar Association called the suspension an \""attempted coup against the Nigerian judiciary\"" this weekend and the president's rival called the suspension \""an act of dictatorship\"" meant to influence the election."",""The U.S., Britain and the European Union said Saturday that Buhari acted \""without the support of the legislative branch.\"" The U.S. warned this suspension could \""cast a pall\"" over the Feb. 16 vote, in which Buhari seeks a second term."",""Buhari said the chief justice's suspension will continue until the case is concluded and has appointed an acting chief justice, Ibrahim Tanko Muhammed. Muhammed is from Nigeria's largely Muslim north, like Buhari, while Onnoghen is from the largely Christian south."",""The information minister dismissed the uproar as \""theater of the absurd,\"" accusing the opposition of \""muddying the waters\"" and acting in \""hysteria.\"""",""Presidential spokesman, Garba Shehu, said Monday the president broke no laws in the suspension and \""has done no wrong.\"""",""With tensions ahead of the vote, observers warned against election-related violence."",""Oil-rich Nigeria struggles against multiple security challenges, including the decade-old Boko Haram extremist insurgency, and Buhari's 2015 election was a rare peaceful transfer of power. Diplomats have urged the top candidates to sign a peace pledge."",""___"",""AP reporter Sam Olukoya in Lagos contributed to this report.""]",ap.com/Nigeria denies judge's suspension influenced by election
72992,Leadership crisis hits Nigerian community in Ghana,"[""The All Nigerian Community in Ghana has suspended its President, Mr Moses Owharo, for alleged manipulation of the bank account of the association."",""A statement by the Public Relations Officer, Mr Barry Ndu, made available to newsmen in Owerri on Thursday said that the suspension was to allow full investigations into the matter."",""According to Ndu, the suspension is the decision of congress of ANC which held at its secretariat on Sept. 28 ratified by the board of trustee, members and delegates from other regions of Ghana."",""Ndu added that already the matter had been reported to Ghana Police, saying the members want the investigation to follow due process of the law so as to unravel circumstance that led to tampering of ANC United Bank of Africa account."",""Ndu stated that ANC account was frozen since 2013 due to court action against the body, but it was recently uncovered that fake resolution purported to have come from the executive council of the association was used to make withdrawal from the account."",""It was further revealed that two of the said new signatories were Daniel Obiora and Godwin Onowu, who were neither members of the congress nor executives of the association."",""“The congress perceived the action as gross violation of all known rules binding members of ANC."",""“For the sake of transparency, due process and in line with the anti-corruption agenda of Nigeria government which all Nigerians must be part of as ambassadors of the country, the executives have decided to immediately suspend Owharo as its president,’’ he said."",""He noted that Owharo had equally been summoned by the body to explain his role in the change of signatories and withdrawals made from the ANC Ghana UBA Account."",""But in a swift reaction Owharo told NAN that the allegation was false."",""Owharo told NAN in a telephone interview that there was no leadership crisis in ANC in Ghana."",""“As I speak with you, I am still the president of ANC, Ghana, and the Nigeria High Commission in Ghana still work with me and so those carrying fake report that I am no longer the president are merely spreading falsehood,’’ Owharo said.""]",guardian.ng/news/leadership-crisis-hits-nigerian-community-in-ghana
388006,Magufuli fires intelligence chief Kipilimba ahead of elections,"[""Tanzanian President John Pombe Magufuli has sacked the countrys intelligence chief Modestus Kipilimba just one year before the general elections."",""Dr. Kipilimba had only served for three years out of the five years of his term."",""According to Reuters, the latest move is seen as indicating a shake-up of the intelligence network ahead of elections next year."",""The Citizen, a Tanzanian newspaper, said his tenure is one of the shortest since Tanzanias independence in 1961."",""The press statement announcing his sacking was signed by the head of presidential communications, Gerson Msigwa."",""It said he will be assigned other duties but with no specifics on what the new responsibilities would be."",""Prior to his appointment, he had served as the director of the National Electoral Commission (NEC) voters register."",""He was appointed to head intelligence in 2016 just a few months after President Magufuli was sworn in as the president of Tanzania."",""According to the Guardian, Diwani Athumani has been sworn in to serve as the new intelligence chief."",""Up until his appointment Commissioner Athumani headed the Prevention and Combating of Corruption Bureau (PCCB).""]",citizentv.co.ke/news/magufuli-fires-intelligence-chief-ahead-of-elections-276331
131993,Nigeria's acting president asserts power by sacking cabinet,"[""Nigeria's acting president, Goodluck Jonathan, last night sacked all cabinet ministers in an attempt to stamp his authority on Africa's most populous country."",""Jonathan dissolved the cabinet without explanation in his first major act since assuming executive powers just over a month ago. It effectively left the quiet 52-year-old biologist in sole command of government."",""The cabinet had consisted mainly of ministers loyal to the ailing president, Umaru Yar'Adua, a Muslim from the country's north, although some members had begun to shift allegiance to Jonathan, a Christian from the south."",""Dora Akunyili, the outgoing information minister, said: \""The acting president gives no reason for the dissolution. There is no vacuum in the government as permanent secretaries will take charge.\"""",""She said Jonathan would issue a statement soon on who will serve in the new cabinet governing the oil-rich nation of 140 million people."",""Akunyili herself had previously circulated a memo to the cabinet calling on it to install Jonathan as acting president, providing a rare public voice for those uncomfortable with Yar'Adua's long absence from the country."",""Yar'Adua, who has a history of ill-health, has not been seen in public since November. He was treated at a hospital in Saudi Arabia for a heart condition for three months and only recently returned to Nigeria."",""The national assembly empowered Jonathan to become acting president in a vote on 9 February. Two weeks later, Yar'Adua's handlers apparently whisked the president back to the presidential palace in an ambulance surrounded by a military convoy."",""Jonathan has largely shied away from making major decisions since becoming acting president, though he did move some cabinet ministers loyal to Yar'Adua into new positions. Fears of a coup permeated the country, which has a long history of military dictators, but top officers promised not to intervene."",""The armed forces will probably be kept at bay, even with Jonathan asserting more power, said Charles Dokubo, an analyst with the Nigerian Institute of International Affairs. Yar'Adua supporters \""might make noise about it, but I don't think it will lead to any other upheaval or anarchy in the country,\"" he told the Associated Press."",""The powerful governors of Nigeria's 36 states, senior ruling party officials and other lobby groups will now put forward nominees for new ministers. Jonathan will thendraw up a shortlist to be screened and approved by the senate."",""Jonathan's public statements have shown a will to accelerate, not depart from, Yar'Adua's policies. His priorities include electoral reform, fighting corruption, delivering reliable electricity supplies and reviving an amnesty in the Niger Delta.Yar'Adua was dubbed \""Baba Go-Slow\"" because of slow progress by his administration on key issues, and Jonathan's latest move could allow him to speed up some government business before elections next year."",""Antony Goldman, the head of London-based PM Consulting, said: \""The old government was divided and demoralised … The challenge for Jonathan is to produce an administration that isn't divided, given the very short tenure that remains."",""\""In the meantime, Nigeria may be one of those places where the absence of ministers will actually facilitate rather than hold up government.\"""",""Jonathan's efforts to assert his authority come as Nigeria tries to contain violence in the \""Middle Belt\"" between its mostly Muslim north and largely Christian south, which has killed hundreds of people this year. At least 10 people died in an attack on a mainly Christian village near Jos yesterday.""]",theguardian.com/world/2010/mar/17/nigeria-acting-president-sacks-cabinet
94948,South Africa’s Zuma reels after U-turn on finance minister,"[""South Africa’s President Jacob Zuma faced a barrage of criticism Monday after sacking two finance ministers within five days in a political drama that raised questions over the future of his leadership."",""Zuma last week ousted respected finance minister Nhlanhla Nene in favour of the little-known David van Rooyen, triggering a backlash that forced him into a U-turn on Sunday when Rooyen himself was removed."",""The tumult triggered a collapse in the rand as investors pulled out of the country, which is beset by high unemployment, slow growth and accusations of worsening government corruption."",""Zuma has led the African National Congress (ANC) since 2007, but the debacle over the key role of finance minister pointed to a major power shift within the party that has ruled since the end of apartheid in 1994."",""“This represents a very dark day for Zuma, who has clearly been shown the limits of his authority,” leading commentator Ray Hartley wrote in the Rand Daily Mail."",""“For someone who projects himself as a political ‘strongman’, this represents a devastating moment. It shows that he simply does not have the power that he believed he had accrued in the party.”"",""Pravin Gordhan, who served as finance minister from 2009 to 2014, was re-appointed to the role late on Sunday to try to calm markets after the rand fell to an all-time low of 16 to the dollar when Nene was fired."",""Monday, the local currency had recovered some ground, to  15.11 to the dollar."",""Gordhan, 66, was due to give a press conference in Pretoria at 1:00 pm (1100 GMT) on Monday."",""“Zuma panics” read the headline on the Sowetan newspaper after the shock return of Gordhan."",""“It’s very tumultuous time for South Africa and it’s reflective of the crisis of leadership,” Nicky Weimar, senior economist at Nedbank, told AFP."",""“While you had Nene in charge, the foreign investors could say that South Africa had a transparent and predictable (economic) policy, but this sparks a tremendous amount of questions about political interference.”"",""– ‘Very damaging’ –"",""Zuma issued a statement on Sunday saying that he was removing Van Rooyen after only four days in response to “many representations”."",""The ANC issued an official statement welcoming Gordhan’s appointment as “an explicit demonstration of a responsive and accountable government”."",""Zuma was accused of sacking Nene partly because the minister had publicly slapped down a move by state-owned South African Airways (SAA) to renegotiate a plane-leasing deal with Airbus."",""The president, who has four wives, on Saturday took the unusual step of officially denying rumours that he had a romantic relationship with SAA board chairwoman, Dudu Myeni."",""Nomura analyst Peter Montalto said that it was opposition within the ANCto Van Rooyen’s appointment that pushed Zuma into his surprise U-turn."",""“The fact that the ANC is a broad church has actually forced Zuma to reverse his decision in a very damaging move for him personally,” Montalto said."",""Judith February, senior research associate at the Institute of Security Studies in Pretoria, suggested Zuma’s leadership could be under threat from within the ANC."",""“This is the lowest point of his presidency,” she said."",""“He has lost whatever credibility that he might have left. But we must remember that Zuma is a fighter.”"",""The ANC, which easily won the 2014 general election, faces local elections next year when it may struggle to retain control of municipalities including Johannesburg, the economic capital.""]",guardian.ng/news/south-africas-zuma-reels-after-u-turn-on-finance-minister
84035,"Okorocha sacks information commissioner, others","[""Imo State Governor Rochas Okorocha has sacked the Commissioner for Information, Tourism and Public Utilities, Dr. Vitalis Orikeze Ajumbe and some other officials in his cabinet."",""A statement by his Principal Secretary, Dr. Paschal Obi, directed the sacked commissioner to hand-over all government property in his possession to the permanent secretary of the ministry."",""Ajumbe was sworn in 2015 as the interim management chairman of Imo Broadcasting Corporation (IBC) and later appointed the Commissioner for Internal Resources and Pensions Matters before his last appointment."",""Okorocha also sacked his Special Adviser on Public Enlightenment, Dr. Kelechi Okpaleke and appointed the Transition Committee Chairman of Ikeduru Local Council, Obinna Nshirim to replace him."",""The Special Assistant to the Governor on Niger Delta Affairs, Justice Ojika was also relieved of his appointment."",""The governor has announced Pastor Ralph Afoaku as the new director general of the IBC."",""Afoaku, until his recent appointment was the Personal Assistant to Okorocha on Media Productions."",""According to the statement, Chief Val Mbamala is now the Special Adviser on Public Enlightenment, while Anoayo Chukwu Obasi Odo Idiong is the Principal Officer to the Governor on Electronic Media."",""Mr. Evan Enwerem (Junior) is the Transition Committee Chairman nominee for Ikeduru Local Council."",""All the appointments, the statement says, are with immediate effect.""]",guardian.ng/news/okorocha-sacks-information-commissioner-others
467856,"South Sudan military chief, Finance minister fired","[""South Sudan’s President Salva Kiir has dismissed army commander Marial Chanuong Yol and Finance minister Stephen Dhieu Dau."",""The state-owned television announced the sackings on Monday evening, without giving reasons for President Kiir's decision."",""Gen Yol, nicknamed Tiger, was the commander of the presidential guard, before he was appointed the army chief of operations, training and intelligence last year."",""He was blacklisted by the UN Security Council in 2015 for alleged war crimes and crimes against humanity committed during the onset of war in December 2013 against members of the the Nuer ethnic group."",""Mr Dau was appointed Finance minister in 2016, with the hope of improving South Sudan's straining economy. However, the economy of the young nation has never been stable, especially since the 2015 devaluation of the South Sudanese Pound (SSP)."",""Former technical advisor at the Ministry of Trade Salvatore Garang Mabiordit, was named the new Finance minister."",""South Sudan attained independence in 2011 following a referendum whose outcome favoured the separation from Sudan with a 98 per cent approval."",""However, it soon descended into another round of conflict pitting President Kiir's loyalists and those allied to his former deputy Riek Machar."",""The current phase of the South Sudan war has claimed more than 100,000 lives, according to the International Crisis Group."",""Over 2 million South Sudanese have become refugees in neighbouring countries and another 1.9 million others remain internally displaced, according to the UN."",""The war has also caused one of the world’s worst humanitarian crises after the Rwanda 1994 genocide, the UN added."",""Multiple human rights abuses have also been documented by various groups."",""Treasury seeks additional funding of $866m, increasing the 2019/2020 budget to $30.4bn."",""Exporting nations cited for exceeding allowable levels of chemicals in fresh farm produce.""]",theeastafrican.co.ke/news/ea/South-Sudan-military-chief-Finance-minister-sacked/4552908-4339592-xdc6ia
387978,Magufuli fires intelligence chief Kipilimba ahead of elections,"[""Tanzanian President John Pombe Magufuli has sacked the countrys intelligence chief Modestus Kipilimba just one year before the general elections."",""Dr. Kipilimba had only served for three years out of the five years of his term."",""According to Reuters, the latest move is seen as indicating a shake-up of the intelligence network ahead of elections next year."",""The Citizen, a Tanzanian newspaper, said his tenure is one of the shortest since Tanzanias independence in 1961."",""The press statement announcing his sacking was signed by the head of presidential communications, Gerson Msigwa."",""It said he will be assigned other duties but with no specifics on what the new responsibilities would be."",""Prior to his appointment, he had served as the director of the National Electoral Commission (NEC) voters register."",""He was appointed to head intelligence in 2016 just a few months after President Magufuli was sworn in as the president of Tanzania."",""According to the Guardian, Diwani Athumani has been sworn in to serve as the new intelligence chief."",""Up until his appointment Commissioner Athumani headed the Prevention and Combating of Corruption Bureau (PCCB).""]",citizentv.co.ke/news/magufuli-fires-intelligence-chief-ahead-of-elections-276331/indexamp
100181,Turkish PM replaces resigned Kurdish ministers,"[""Turkish Prime Minister Ahmet  appointed two new cabinet ministers to replace two Kurdish lawmakers who resigned from the interim government amid a flare-up of violence between Kurdish rebels and the army."",""EU Affairs Minister Ali Haydar Konca and Development Minister Muslum Dogan resigned on Tuesday after accusing Turkey’s government of promoting a “logic of war”, two months after a 2013 ceasefire with Kurdish rebels fell apart. "",""Davutoglu late Tuesday swiftly appointed two new ministers described as independents. "",""Cuneyd Duzyol, under-secretary at the development ministry, replaces Dogan, while Beril Dedeoglu, a female professor at Istanbul’s Galatasaray University, was appointed EU minister. "",""Konca and Dogan had joined the month-old caretaker government ahead of snap polls due on November 1 — the first time in Turkish history that representatives of a pro-Kurdish party had taken seats in the government."",""The resignations come amid turbulence in Turkey as the military is waging an offensive against the Kurdistan Workers Party (PKK), which has responded with bloody attacks on the security forces."",""“A logic of war has been put into place,” Konca, who is a member of the pro-Kurdish Peoples’ Democracy Party (HDP), told a press conference, describing the climate in the country as worse than under martial law in the 1990s."",""President Recep Tayyip Erdogan late Tuesday denounced the resignation of the ministers as a move “to smear the presidency.” "",""“They are not obliged to stay (in the government). But their accusations are very, very ugly,” he said in an interview with Kanal 7 television. "",""The HDP won more than 13 percent of the vote in the June 7 election, a strong performance that effectively prevented the ruling Justice and Development Party (AKP) from winning a governing majority for the first time in 13 years. "",""The government accuses the HDP of being a political front for the PKK while the party for its part accuses Erdogan of fomenting the latest escalation in a three-decade conflict with the Kurdish rebels to boost the AKP’s standing among nationalists. ""]",guardian.ng/news/turkish-pm-replaces-resigned-kurdish-ministers
11654,Nigerian president sacks nine ministers in reshuffle,"[""ABUJA (Reuters) - Nigerian President Goodluck Jonathan has sacked nine ministers in his first major cabinet reshuffle since winning an election more than two years ago, a presidency spokesman said on Wednesday."",""The dismissals come less than two weeks after ruling party governors and a former presidential candidate formed a splinter group opposed to Jonathan."",""Nigeria’s ruling People’s Democratic Party has increasingly been riven by internal squabbles, centered around Jonathan’s alleged intention to run again in 2015."",""The positions most closely watched by foreign investors were not affected, including the ministers of finance and petroleum - the person in charge of managing Africa’s biggest oil business."",""The ministers of foreign affairs, education, science and technology, housing and urban development, national planning, and environment have been removed. The ministers of state - the junior minister for each office - for power, agriculture and defense have also been sacked."",""“They will be replaced but not immediately,” a spokesman told reporters at the end of the weekly cabinet meeting."",""There was no immediate reason given for the cabinet changes."",""Nigeria, Africa’s second largest economy, is in the middle of key reform programs in the power and agriculture sectors and is fighting an Islamist insurgency in the north and widespread oil theft in the south.""]",reuters.com/article/us-nigeria-politics-idUSBRE98A0Q320130911
94094,Sierra Leone president orders government reshuffle,"[""Sierra Leone’s president carried out the biggest cabinet reshuffle of his nine-year tenure on Monday, firing four ministers and his army chief as he tries to reverse waning public support for his party."",""President Ernest Bai Koroma appointed new interior and finance ministers and brought opposition leader Mohamed Bangura across the divide to install him as information minister."",""Former finance minister Kaifala Marah will now head up Sierra Leone’s central bank, swapping places with bank governor Momodu Kargbo who takes up the economic portfolio in government."",""Koroma’s new minister for tourism, Sidi Yahya Tunis, was formerly spokesman for the country’s National Ebola Response Centre during the latest outbreak."",""All cabinet appointments are subject to parliamentary approval."",""In total, 13 ministers were either fired or moved jobs."",""Sierra Leone’s cabinet will now contain four female ministers in the environment, culture, social welfare and fisheries posts, compared with just one previously. "",""Koroma also replaced head of the armed forces Lieutenant General Samuel Omar Williams with the army chief’s deputy."",""New ambassadors to Iran, China, the United Nations and United States were also named."",""The reshuffle has been widely welcomed by the general public and is seen as an attempt by the government to ready his All People’s Congress party for elections in two years time."",""“Koroma realised that the ruling party’s image was waning and needed a boost so that’s why he has made such a radical sweep. It is now clear that the president wants more productivity from his ministers,” said Sierra Leonean political analyst Sorie Kargbo."",""The president is barred under the constitution from standing again after two terms in power. He was elected for the first time in 2007.""]",guardian.ng/news/sierra-leone-president-orders-government-reshuffle
7409,Tanzania suspends officials over national ID card project,"[""DAR ES SALAAM, Jan 25 (Reuters) - Tanzanian President John Magufuli suspended the head of a national electronic identification-card project and four other officials on Monday, opening the way for a corruption investigation into a public procurement process."",""Magufuli, who took office late last year, has pledged to root out corruption and inefficiency in Tanzania. He has already sacked several senior officials, including the head of the government’s anti-graft body, a senior rail official and the head of the country’s port authority."",""On Monday, the president said he had suspended the director general of the National Identification Authority (NIDA), Dickson Maimu, and other officials of the authority pending a graft investigation and an audit of the 179.6 billion-shilling ($82.20 million) that NIDA has so far spent on the project."",""“The president has also instructed the Prevention and Combating of Corruption Bureau to investigate if there was any corruption involved,” his office said in a statement."",""Maimu could not immediately be reached for comment."",""Tanzania is one of Africa’s biggest per capita aid recipients, but payments have been repeatedly delayed because donors were concerned about corruption, poor governance and the slow pace of reforms."",""In 2014, a group of donors withheld nearly $500 million in budget support to Tanzania over corruption allegations in the energy industry after a scandal led to the resignations of three cabinet ministers. ($1 = 2,185.0000 Tanzanian shillings)   (Reporting by Fumbuka Ng’wanakilala; Editing by Edith Honan, Larry King)""]",reuters.com/article/tanzania-corruption-idUSL2N1591B2
211100,RC threatens to sack officials over poor student enrolment,"[""Divisional education officers, village and ward executives as well as secondary school heads who fail to ensure all passed children are enrolled for Form One in just seven days will be sacked, Coast Regional Commissioner Evarist Ndikilo has warned"",""Speaking on January 18 at Mboga Secondary School, he said all passed children should get Form One places in just a week."",""He also held talks with education officers and some workers in Chalinze and Bagamoyo."",""During his visit, he discovered that two weeks since the schools were opened, an average of 51 per cent of Form One students had reported to school in the region."",""He also warned some school boards for trying to create difficult conditions for students to report, such forcing them to pay money."",""Earlier, Bagamoyo District Commissioner Majid Mwanga deplored a system of involving teachers in Tanzania Social Action Fund projects."",""He said many teachers were spending most of their time on the projects instead of performing their duties, causing schoolchildren to fail their exams.""]",thecitizen.co.tz/news/RC-threatens-to-sack-officials-over-poor-student-enrolment/1840340-4270044-c7nm5jz
204471,President Magufuli fires community development PS Sihaba Nkinga,"[""President John Magufuli has revoked the appointment of Permanent Secretary at the Ministry of Health, Community Development, Gender, Elderly and Children (responsible for Community Development, Gender, Elderly and Children) Ms Sihaba Nkinga"",""She is replaced by Dr John Kiang’u Jingu. Prior to the appointment Dr Jingu was a senior lecturer at the University of Dar es Salaam."",""No reason was given for the President’s decision to revoke Ms Nkinga’s appointment in a statement sent to the media by the Directorate of Presidential Communications."",""According to the statement, President Magufuli has appointed Mr Gabriel Pascal Malata as the new labour commissioner at the Prime Minister’s Office (Policy, Parliament, Labour, Disables, Youth and employment."",""Mr Malata was a director for civil cases at the attorney general’s office."",""She replaces Ms Hilda Nkanda Kabisa, whose appointment has been revoked.""]",thecitizen.co.tz/news/President-Magufuli-fires-community-development-/1840340-4742308-14xg053
43038,"Amaechi sacks managers, porter’s, ticket officers over ticket racketeering","[""The Minister of Transportation, Mr Rotimi Amaechi has directed that the station managers, porters, and ticket officials at Idu and Rigasa rail stations be removed for alleged ticket racketeering at the stations."",""Amaechi gave the directive while inspecting the Abuja-Kaduna rail stations on Friday in Abuja. According to the minister, the directive has become imperative following complaints of passengers over racketeering of VIP tickets at the stations."",""He also decried the poor maintenance of the facilities, as well as the untidy surroundings of the stations."",""“I am removing the station managers in Idu and Rigasa, the porters and ticket officials will be removed let’s see if it will resolve the complaints of passengers using the rail."",""“Some of them have complained on the social media, I believe that if any system fails, it is because the leaders allow it to fail and I will not allow that."",""“The money we are spending monthly, is it just for diesel alone? Is it for general maintenance of all the stations and the environment, we will fix the lift within one week to ensure that passengers use it for their luggage,’’ he said."",""He said that removing all these officials would put a stop to workers nonchalant attitude toward work and stop ticket racketeering in the stations."",""The Manager, Abuja-Kaduna Train Service, Mr Paschal Nnorli said that he had to disguise as a passenger to be able to confirm the complaints by passengers. Nnorli said one of the portal boys was caught in the act."",""The News Agency of Nigeria (NAN) reports that the 11 ticket officials affected at the two stations are to be replaced, while the minister also scrapped the use of porter’s boys for carrying luggage.""]",guardian.ng/news/amaechi-sacks-managers-porters-ticket-officers-over-ticket-racketeering
51795,CNPP urges Buhari to sack inefficient ministers,"[""The Conference of Nigerian Political Parties (CNPP) has urged President Muhammadu Buhari to sack inefficient ministers in his cabinet. A statement by its Secretary General, Willy Ezugwu, made the call yesterday."",""He said: “The CNPP decried the increasing hardship that Nigerians are enduring as a result of the appointment of some former state governors who plundered the commonwealth of their states to the detriment of the masses.”"",""According to the party, the underperforming ministers have contributed negatively to the country’s efforts to reposition the economy."",""The statement added that it was unfortunate that: “A few of the ministers were already positioning themselves as running mates to some presidential aspirants, notwithstanding their roles in the decaying infrastructure."",""“Much as we are not concerned about the political aspirations of these individuals in the present government, we are worried about their obvious incompetence as ministers.”"",""Ezugwu added: “A case in point is the selfish interest of a cabal in the corridor of power whose actions are having negative effects on the economy."",""“One of such is the exclusion of the southeast in the $5.851 billion China Exim Bank loan request made by the president in May this year.”"",""The statement expressed concern that the region’s exclusion by the supervising minister did not take into cognisance, the implication of leaving out the region’s railway master plan."",""The CNPP promised to disclose its position on the indictments of some of these serving ministers who had contributed to this rot. It called on Buhari to sack these inefficient ministers to reduce the sufferings of the masses.""]",guardian.ng/news/cnpp-urges-buhari-to-sack-inefficient-ministers
6524,Nigerian stock exchange cuts a third of its staff,"[""LAGOS, Aug 26 (Reuters) - The Nigerian Stock Exchange said on Thursday it was cutting a third of its staff, three weeks after its director general was removed amid governance concerns and auditors were called in to assess its state of health."",""The Securities and Exchange Commission (SEC) appointed a former top Deloitte [DLTE.UL] accountant as interim manager and appointed accountancy firm KPMG to audit the books earlier this month after removing director general Ndi Okereke-Onyuike."",""“In furtherance of its goal to restore investor confidence in the Nigerian capital market, the council of the Nigerian Stock Exchange (NSE) ... decided to reduce the exchange’s staff strength by 32.5 percent from 292 to 197 staff members,” the bourse said in a statement signed by its spokesman Sola Oni."",""The new head of the SEC, Arunma Oteh, who took over in January, has pledged tighter regulation and surveillance as part of an overhaul of Nigeria’s capital markets."",""The SEC said Okereke-Onyuike’s removal was aimed at restoring confidence amid worries about inadequate market oversight, allegations of financial mismanagement, ongoing litigation, and an unclear succession plan for its leadership."",""Oteh said in May the reforms would ultimately involve the demutualisation of the stock exchange, which would turn it into a listed company, making it more globally competitive and giving it a larger incentive to bring in profitable new products such as derivatives or exchange-traded funds.   (For more Reuters Africa coverage and to have your say on the top issues, visit: af.reuters.com/ )   (Reporting by Oludare Mayowa; Editing by Nick Tattersall)""]",reuters.com/article/nigeria-stockexchange-idUSLDE67P1X420100826
