Column1,title,text,url,date,location
124221,"Troops kill two Boko Haram terrorists, soldier feared dead, two others missing","[""One Soldier was feared killed and two others missing during a fierce gun-battle between troops of Operation Lafiya Dole and remnants of Boko Haram insurgents around the Gwari/Ganye axis of Borno State."",""Spokesman of Nigerian Army, Brig-Gen. Sani Usman, disclosed that the clearance battle, which lasted for over two hours, also led to the injuring of an Army officer and 13 soldiers, before they were evacuated to Maiduguri for treatment."",""In a statement made available to reporters yesterday, Usman said two Boko Haram terrorists were killed, explaining: “This occurred when our troops were advancing towards Sa’ada village in their heightened efforts to clear the remnants of Boko Haram terrorists in some locations within the area.”"",""He said the wounded soldiers were in stable condition, adding that concerted effort was being made to recover the two others missing in action."",""He further revealed that when the troops met heavy presence of Boko"",""Haram terrorists in the area, they engaged them and destroyed the terrorists’ makeshift camps at Gwari and Ganye villages. “The troops had to withdraw to Forward Operation Base at Kerenoa,” Usman added, noting, “to sustain the tempo of the clearance operations of terrorists hiding in remote areas and some villages, troops of Operation Lafiya Dole, have been carrying out ambushes, raids, cordon and search operations in the theatre and North-East generally.”""]",guardian.ng/news/troops-kill-two-boko-haram-terrorists-soldier-feared-dead-two-others-missing,11-03-17 19:00,Nigeria
388687,Man lynched after beheading his 87-year-old mother in Migori,"[""A 53-year-old man died on Monday morning after he was beaten by a mob for allegedly killing his mother at Ogwedhi village in Suna East, Migori County."",""According Migori County Police Commander Joseph Nthenge, the suspect identified as Sospeter Ouma beheaded his mother with a panga on Sunday evening before angry locals descended on him."",""The suspect was rescued by police and taken to Migori Level Four Hospital where he succumbed to injuries."",""It still remains unclear why the deceased brutally killed his 87-year-old mother."",""Area Chief Wilson Ogwada said the deceased suspect had attempted to attack his brother and nephew after killing his mother but was restrained by other family members."",""Mr. Ogwada said the suspect, who recently returned from Mombasa, had developed signs of mental illness, adding that on Friday last week he attempted to attack the mother forcing her to flee and seek refuge in the neighborhood.""]",citizentv.co.ke/news/man-lynched-after-beheading-his-87-year-old-mother-in-migori-286274,13-10-19 20:00,Kenya
17520,"Gunmen abduct two Cuban doctors in Kenya, police arrest their driver","[""NAIROBI (Reuters) - Gunmen abducted two Cuban doctors near Kenya’s border with Somalia on Friday as they were going to work, and shot dead a police officer guarding them, authorities said."",""Local television station KTN News said police suspected the gunmen could be militants from Somalia’s al Qaeda-linked al Shabaab group. Kenyan Citizen television footage showed police setting up a roadblock on a road leading to the border."",""National Police Service spokesman Charles Owino said gunmen in two Toyota cars stopped the vehicle carrying the Cubans as well as two police officers in the center of the town of Mandera."",""One policeman was fatally shot by the attackers, and they then “commandeered the car and the occupants crossed the border to Somalia,” Owino told a news conference."",""He said the vehicle, which belonged to the Mandera County hospital where the Cubans worked, had been recovered and the driver had been detained for interrogation."",""The fate of the second policeman was not immediately known."",""Owino did not say who was behind the attack and took no questions."",""Al Shabaab has taken responsibility for a number of attacks in the border-area town in northeastern Kenya, in which dozens of civilians and security personnel have been killed."",""In November, gunmen wounded five people, including two children, and kidnapped an Italian charity worker in Chakama, a small town near Kenya’s Indian Ocean coast south of the Somali border. The fate of the Italian woman is unknown."",""Al Shabaab is fighting to topple Somalia’s central government and establish their own rule based on a strict interpretation of Islamic law."",""The group also conducts frequent assaults in Kenya, mostly in the northern border region, to put pressure on the Kenyan government to withdraw troops from Somalia’s African Union peacekeeping force."",""On Tuesday, the U.S. Embassy upgraded its warning against travel in Mandera County. “Exercise increased caution in Kenya due to crime, terrorism and kidnapping,” the warning read.""]",reuters.com/article/kenya-security/update-4-gunmen-abduct-two-cuban-doctors-in-kenya-police-arrest-their-driver-idUSL8N21U19E,11-04-19 20:00,
12390,Nigerian Islamists extend killing spree in northeast: police,"[""MAIDUGURI, Nigeria, May 21 - Suspected Nigerian Islamist militants killed 17 people in a remote northeastern village on Tuesday night, hours after a bomb killed 118 people in the central city of Jos, police said on Wednesday."",""Militants opened fire on Alagarno village and razed several houses to the ground, a source at police headquarters told Reuters. The attack was barely 30 km (20 miles) from Chibok, where Boko Haram Islamists abducted more than 200 schoolgirls last month."",""Separately, police said men on motorbikes had killed nine people in a raid on the nearby village of Shawa on Monday."",""There was no immediate claim of responsibility for either assault, but Boko Haram has either claimed or been blamed for scores of similar attacks in that part of Borno state, near the hilly border with Cameroon."",""In the past two months, the group has redoubled its five-year-old violent campaign to carve an Islamic state out of religiously-mixed Nigeria."",""Bomb attacks are growing more frequent and sophisticated, including two on the capital last month, and massacres of helpless villagers are an almost daily occurrence."",""The Jos attack, if it was Boko Haram, showed how the group was spreading outwards from the northeast. Though it was not the first attack in Jos, it was by far the deadliest."",""And the kidnapping of the schoolgirls highlighted just how powerless the security forces of Africa’s biggest economy and leading oil producer are to protect civilians from Boko Haram."",""Two bombs on the outskirts of the capital, Abuja, last month killed 90 people between them, and on Sunday five people died in an attack in the north’s main city, Kano."",""President Goodluck Jonathan, who has been criticized for his administration’s slow response to the schoolgirl hostage crisis, announced new measures to tackle the insurgents on Tuesday."",""These included a multinational force around Lake Chad, comprising a battalion each from Chad, Niger, Cameroon and Nigeria."",""But security sources say the army is ill equipped and sometimes poorly trained, while the insurrection it faces is well armed, and inspired by Islamist ideology."",""“Currently, budgetary allocation for the military is inadequate to meet the contemporary security challenges and also cater for the welfare of the Nigerian Army,” Major General Abdullahi Muraina, the Army’s Chief of Accounts and Budget, said on Wednesday."",""Nigeria allocates nearly a third of its federal budget, around 1 trillion naira ($6.16 billion), to security. But much is soaked up by salaries and allowances. Corruption also diverts funds away from the front line, security experts say."",""Residents of Jos were still in shock after the worst bombing to strike their city."",""Police and emergency services visited the scene of the Terminus commercial area on Wednesday, a blood-flecked rubble field of leveled shops, burned out cars and destroyed goods."",""“One of the buildings collapsed. I’m certain there are more dead people under there - many,” said Uche Matthew, whose shop was obliterated in the blast."",""Jos is in the heart of Nigeria’s volatile “Middle Belt”, where its largely Christian south meets the mostly Muslim north, and the city and the surrounding Plateau state are often a flashpoint for violence."",""“There is tension everywhere in the town and the roads are completely deserted because people are afraid of reprisal attacks,” said Bosan Yakusak, a student at Jos University."",""He said that on Tuesday night some youths in Kara Biu, a mostly Christian community, had attacked some Muslim petty traders, although he did not know if anyone had been wounded."",""The last major Boko Haram attacks on Jos, three bombs targeting worshippers in church between Christmas 2011 and March 2012, killed at least five people. After the last of them, Christian youths beat 10 Muslims to death."",""($1 = 162.3500 Nigerian Nairas)""]",reuters.com/article/us-nigeria-violence-idUSBREA4K0XE20140521,20-05-14 20:00,
336521,"Gunmen attack religious radio station in Kenya, killing 1, wounding 2","[""NAIROBI, Kenya (AP) - Unidentified gunmen shot and killed one person, wounded two others and torched part of a Pentecostal church radio station during the broadcast of a program that compared teachings of the Bible and the Quran, officials said Saturday.  "",""Church leaders and government officials condemned the late Friday attack on Hope FM and warned Christians and Muslims not to let the attack spark a religious conflict in this East African nation.  "",""\""The government condemns this attack. It is a criminal act,\"" government spokesman Alfred Mutua said after visiting some of the station's offices that were burnt. \""We are asking religious leaders not to say words or preach words that would breed intolerance.\""  "",""A security guard was stabbed multiple times and was later shot dead during the attack and another was wounded, according to a passer-by who was shot when he went to look into why the emergency alarm had gone off.  "",""Some of the assailants poured a flammable liquid in some of the offices at the radio station and then set it alight, a security guard told the independent Kenya Television Network.  "",""The eight masked assailants shouted angrily that producers had failed to take their telephone calls. They ordered a technician to take the station off air, according to church workers.  "",""Church leaders pressed the government to quickly investigate the attack and ensure the culprits are prosecuted.  "",""\""Kenyans must know the culprits and their motive,\"" Anglican Archbishop Benjamin Nzimbi said after visiting the station in a show of solidarity with the Pentecostal church.  "",""\""The station is for spreading the good news, and faith comes by hearing the word of God,\"" Nzimbi said. \""It is not right to go at the source of the news and commit violent acts.\""  "",""The attack occurred two months after heavily armed and masked police raided Kenya's oldest newspaper and its sister television station -- smashing The Standard Group's printing press and disrupting Kenya Television Network's broadcast for 13 hours.  "",""The raids were the first time since Kenya's 1963 independence that the government had shut down major media operations. The country's media have been reporting on corruption scandals swirling around President Mwai Kibaki, who has been seen as increasingly politically isolated.  "",""\""We are looking at these as two different acts that should not be tied together,\"" government spokesman Mutua said at Hope FM's offices.  "",""\""No one has been arrested in connection with the attack,\"" police spokesman Gideon Kibunjah said. \""We have not yet established their identities. ... They left one pistol at the scene.\""  ""]","ap.com/Gunmen attack religious radio station in Kenya, killing 1, wounding 2",12-05-06 20:00,
11888,Suicide bombers kill nine in Nigerian city of Maiduguri,"[""MAIDUGURI, Nigeria (Reuters) - Suicide bombers killed nine people and wounded 13 others in multiple blasts in northeast Nigeria’s Maiduguri, police said on Monday, the latest in a spate of attacks in the city worst hit by the Islamist militant Boko Haram insurgency."",""A number of suicide bomb attacks by suspected members of the jihadist group have taken place in the capital of Borno state and its environs in the last few weeks, including blasts that killed 12 people on June 19 and a June 7 raid which left 14 dead."",""Borno police said a male suicide bomber killed a security guard after entering the University of Maiduguri, near the city center, on Sunday evening at 10:20 p.m. (5.20 p.m. ET)."",""Four female suicide bombers killed eight people around an hour later on the outskirts of the city in Zannari community, in the Gwange district of Jere local government authority after detonating devices in residential buildings."",""Two female suicide bombers were the only people to die in two blasts at the University of Maiduguri on Monday morning at around 4:20 a.m. (0320 GMT)."",""“In all, 16 persons including the suicide bombers died in the multiple explosions while 13 persons were injured,” said the Borno Police commissioner, Damian Chukwu."",""Nigeria’s state security agency on Friday said it had foiled plans to detonate explosives in four northern cities - Maiduguri, Kano, Sokoto and Kaduna - during celebrations to mark the end of Islam’s holy month of Ramadan."",""No group has claimed responsibility for the latest blasts in Maiduguri but the use of suicide bombers - particularly female attackers - in the region is a hallmark of Boko Haram."",""The militant group, which has killed more than 20,000 people in Africa’s most populous nation and forced more than two million to flee their homes since 2009, is trying to create an Islamic state in northeast Nigeria."",""Nigeria’s army, with the help of troops from neighboring countries, pushed the group out of most of a swathe of land around the size of Belgium which it controlled until early 2015."",""But suicide bombings and gun raids in mostly busy public areas, such as mosques and markets, have continued in northeast Nigeria and neighboring Cameroon and Niger."",""The frequency of suicide bombings has increased in the last few weeks, although a large proportion of the attacks result in only the bombers being killed.""]",reuters.com/article/us-nigeria-security-idUSKBN19H1B6,25-06-17 20:00,
8487,"Clashes over grazing land, water kill 48 in Kenya","[""MOMBASA, Kenya (Reuters) - Attackers armed with machetes, bows and arrows and spears killed at least 48 villagers and set houses ablaze in Kenya’s coastal region overnight in an attack over land and water, police said on Wednesday."",""“They were armed with crude weapons: machetes, bows and arrows and spears. Some had guns. As a result we have lost 31 women, 11 children and six men, all totaling to 48. Sixty cattle were also killed,” Robert Kitur, Coast deputy police chief told Reuters by telephone."",""Cattle rustling and clashes over grazing and farming land and water are relatively common among pastoralist communities in the arid patches of east Africa and often escalate into revenge attacks.""]",reuters.com/article/us-kenya-clashes-idUSBRE87L0FD20120822,21-08-12 20:00,
29635,Gaddafi-era envoy 'killed' by Libyan militia,"[""Libya's former ambassador to France under Muammar Gaddafi has died less than 24 hours after being detained by an armed group in Tripoli, a rights organisation has said."",""Omar Brebesh, who served in the Paris embassy as cultural attache from 2004 to 2008, and then as acting ambassador, was detained on January 19 and appears to have died from torture, Human Rights Watch (HRW) said on Friday."",""A preliminary autopsy report obtained by the organisation, and photographs provided by Brebesh's family, showed that the cause of death was \""multiple bodily injuries and fractured ribs\"" and that his body was marked by welts, cuts and the apparent removal of toenails."",""On January 19, Brebesh turned himself in to the al-Shohada Ashura, or Ashura Martyrs, after being called for questioning by the militia's commander, Khalid al-Blehzi, Brebesh's son Ziad said."",""The next day, the family was told that Brebesh's body could be found in a mortuary in the mountain town of Zintan, about 100km southwest of the capital."",""The Ashura Martyrs come from Zintan, and a prosecutor there has opened an investigation into Brebesh's death, Human Rights Watch said."",""HRW also read a report by the judicial police in Tripoli, which said that Brebesh had died from torture and that an unnamed suspect had confessed to killing him."",""Brebesh's son recovered his father's body in Zintan."",""\""I saw his face. There was blood on his nose and mouth. But I didn’t see the rest of his body or his face from the other side,\"" he told HRW."",""\""There was a bump on his forehead. After that, I kissed him and that was it.\"""",""Thousands detained"",""Brebesh's death was one of the highest profile killings of a former government official since rebels captured and killed Gaddafi, the ousted longtime leader, in late October."",""Others have been arrested or fled the country: Gaddafi son Saadi is in Niger, while his more prominent scion, Saif, was captured and is being held by militias in Zintan who have refused to give him up to the interim National Transitional Council (NTC)."",""The report into Brebesh's apparent torture and killing comes days after Doctors Without Borders announced it was suspending its work in Misrata detention centres because militias there were torturing detainees while asking the doctors for medical assistance."",""According to the International Committee of the Red Cross, Libya has about 8,500 detainees in roughly 60 facilities, few of which come under centralised NTC control.""]",aljazeera.com/news/africa/2012/02/2012249959312137,04-02-12 6:01,
25236,AU soldiers killed in Darfur attack,"[""A spokesman for the Senegalese military said the soldiers were attacked by \""elements\"" of the Sudan Liberation Army [SLA], a signatory to a peace accord for Darfur signed with Sudan's government last year."","""",""The attack comes amid fresh violence in Darfur. On Saturday, a helicopter carrying a senior officer of the African Mission in Sudan [AMIS] came under fire."","""","""",""According to Mezni, Sunday's attack brought to 15 the number of AU troops killed in Darfur since they were first deployed."","""",""Another soldier has been missing for months."","""",""Helicopter attacked"","""",""Your Views\n\n\n\""Clearly, Darfur needs help from the rest of the world\""\nJack, Houston, USA\nSend us your viewsA helicopter carrying AMIS' deputy commander was attacked Saturday as it was on its way from Zalengei in western Darfur to the AMIS headquarters in El-Fasher. Nobody was injured."","""",""\""Clearly, Darfur needs help from the rest of the world\""\nJack, Houston, USA\nSend us your views"","""",""Jack, Houston, USA\nSend us your views"","""",""Send us your views"","""","""",""Sunday's attack on the peacekeepers comes amid increasing ethnic unrest in Darfur, where at least 62 members of an Arab tribe were killed in an attack on Saturday."","""",""The AU has 7,000 troops in Darfur but is under-funded and ill-equipped."","""",""Out of three negotiating rebel groups, only the SLA has signed a peace deal with the Khartoum government."","""",""The agreement has made little impact, with splinter groups involved in the renewed violence."","""",""According to the UN, at least 200,000 people have died and more than two million have fled their homes since February 2003, when rebels took up arms against Khartoum."","""",""Darfuris say government-backed militias known as Janjawid have stormed through their villages, killing, raping and burning down houses."","""",""The government has denied links to the Janjawid.""]",aljazeera.com/news/africa/2007/04/2008525147575377,03-04-07 2:28,
258502,Kano mosque blast: Death toll rises to 120,"[""At least 120 people were killed and 270 others wounded on Friday when two suicide bombers blew themselves up and gunmen opened fire during weekly prayers at the mosque of one of Nigeria’s top Islamic leaders."",""The attack at the Grand Mosque in Kano, the biggest city in the mainly Muslim north of the country, came just as Friday prayers had started."",""The mosque is attached to the palace of the Emir of Kano Muhammad Sanusi II, Nigeria’s second most senior Muslim cleric, who last week urged civilians to take up arms against Boko Haram."",""The blasts came after a bomb attack was foiled against a mosque in the northeastern city of Maiduguri earlier on Friday, five days after two female suicide bombers killed over 45 people in the city."",""National police spokesman Emmanuel Ojukwu told AFP that the bombers blew themselves up in quick succession then “gunmen opened fire on those who were trying to escape”."",""Ojukwu said he did not know whether the suicide bombers were male or female, after a spate of attacks by women in recent months, and did not give an exact figure on the number of gunmen."",""But he said an angry mob killed four of the shooters in the chaotic aftermath. Witnesses in the city said they were set on fire."",""– Influential figure –"",""An AFP reporter at the Murtala Mohammed Specialist Hospital morgue counted 92 bodies, most of them men and boys with blast injuries and severe burns."",""As night fell, hundreds of people were desperately trying to use the lights on their mobile phones to identify loved ones."",""But a senior rescue official said later that there were at least 120 dead and 270 wounded. Emergency workers were still trying to visit all hospitals, he added."",""The Emir of Kano last week told worshippers at the same mosque that northerners should take up arms against Boko Haram, which has been fighting for a hardline Islamic state since 2009."",""He also cast doubt on Nigerian troops’ ability to protect civilians and end the insurgency, in rare public comments by a cleric on political and military affairs."",""The emir, who is currently thought to be out of the country, is a hugely influential figure in Nigeria, which is home to more than 80 million Muslims, most of whom live in the north."",""Officially the emir is the country’s number two cleric, behind the Sultan of Sokoto, and any attack could inflame tensions in Nigeria’s second city, which is an ancient seat of Islamic learning."",""Sanusi was named emir earlier this year and is a prominent figure in his own right, having previously served as the governor of the Central Bank of Nigeria."",""During his time in charge of the CBN, he spoke out against massive government fraud and was suspended from his post in February just as his term of office was drawing to a close."",""– Previous attacks"",""Boko Haram has repeatedly attacked Kano. On November 14, a suicide bomb attack at a petrol station killed six people, including three police."",""The Islamists have a record of attacking prominent clerics. In July 2012 a suicide bomber killed five people leaving Friday prayers at the home of the Shehu of Borno in Maiduguri."",""The Shehu is Nigeria’s number three Islamic leader."",""Boko Haram threatened Sanusi’s predecessor and the Sultan of Sokoto for allegedly betraying the faith by submitting to the authority of the secular government in Abuja."",""In early 2013, the convoy of Sanusi’s predecessor was also attacked."",""Andrew Noakes, co-ordinator of the Nigeria Security Network of security analysts, said the attack fit a pattern of violence targeting religious and traditional leaders seen as “allies” of the state."",""He said it was possible that the group carried out the attack as a direct response to Sanusi’s comments last week, although it may have been planned beforehand."",""“Whatever the case, the group has sent a message to northern leaders that crossing them will have consequences,” Noakes said in an email exchange."",""Boko Haram attacks in recent months have ranged from the far northeast of Nigeria, across the wider north and northwest, using hit-and-run tactics, suicide bombings and car bombs."",""The authorities in Cameroon, Chad and Niger have all expressed concern about Boko Haram’s ability to conduct cross-border strikes, particularly as the dry season approaches.""]",vanguardngr.com/2014/11/kano-mosque-blast-death-toll-rises-120,27-11-14 19:00,Nigeria
19854,Mozambique says militants kill 11 in attack near Tanzania border,"[""MAPUTO/DAR ES SALAAM (Reuters) - Eleven people were killed in an attack last week by an Islamist militant armed group in northern Mozambique near its border with Tanzania, Mozambican police said on Wednesday."",""Several of the attackers from the Ahlu Sunnah Wa-Jama (ASWJ) group were later arrested, police added, referring to a militia operating in the gas-rich northern province of Cabo Delgado province since at least 2014."",""Six people were wounded in the raid, said Orlando Mudumane, spokesman for Mozambique Police’s General Command, adding that the arrested gunmen included both Mozambicans and foreigners."",""“On 26 of June, 2019, a group of bandits perpetrated an attack in the village of Itole, in Palma District, killing 11 civilians; 9 Tanzanians and 2 Mozambicans,” he said."",""He dismissed reports the that deaths were by beheading, a method of killing used by the group in some previous attacks."",""“All of them died of gunshot wounds, no beheadings. The defense forces combed the area and have already detained some elements of the group, foreigners and nationals.”"",""Information about the attack has been scarce, with conflicting accounts from local and international media on the number of deaths and nature of the attack in the Muslim-majority region of the southern African nation."",""Last week’s ambush was the latest in a spate of execution-style attacks in the area since 2017 that have so far killed more than 100 people, while forcing hundreds to flee into the interior."",""Tanzanian security officials on Saturday also confirmed the attack and number of deaths, but were unsure of the identity of the suspects."",""“The attack took place on June 26 in Mozambique where the Tanzanians had gone to work in paddy fields,” Tanzania’s police chief Simon Sirro said at a weekend briefing near the border."",""“According to eyewitness accounts, unidentified gunmen raided the paddy farmers and carried out the attack.”"",""Sirro said Tanzanian and Mozambique police had launched a joint investigation into the incident."",""Impoverished Cabo Delgado, surrounded by dense forests and isolated villages, houses a growing clutch of multinational companies developing one of the biggest offshore gas finds in a decade - estimated to be worth at least $30 billion."",""Whilst the attacks have mostly targeted civilians and government buildings, in February U.S. energy giant Anadarko said one worker was killed and several others injured in two attacks near the construction site for its massive liquefied natural gas (LNG) project in Cabo Delgado."",""The attacks by the Ahlu Sunnah Wa-Jama, or “followers of the prophetic tradition”, have drawn comparisons to Islamist groups in Tanzania, Somalia, Kenya and the Great Lakes region."",""In common with Boko Haram in Nigeria, it touts a radical form of Islam as an antidote to what it regards as corrupt, elitist rule that has broadened gaping inequality.""]",reuters.com/article/us-mozambique-violence/mozambique-says-militants-kill-11-in-attack-near-tanzania-border-idUSKCN1TY24J,02-07-19 20:00,
195102,Tanzania's opposition accuse police of killing student,"[""Tanzania's main opposition party Saturday accused police of shooting dead a female university student and seriously injuring at least four other people while trying to disperse a peaceful demonstration in the country's commercial capital Dar es Salaam."",""The first-year university student, whose name and photo has circulated on social media, was hit by a bullet while on a bus on Friday the day before a fiercely contested parliamentary by-election in the city's Kinondoni constituency, an opposition spokesperson said."",""\""According to information at our disposal at the moment, a young girl who was not part of our group was killed by a bullet that hit her,\"" said Vincent Mashinji, secretary general of main opposition party Chadema."",""Witnesses said police used tear gas and fired live ammunition in an attempt to stop hundreds of Chadema party members from marching towards a local Electoral Commission office. A number of party members were arrested."",""\""In our ranks, the police have arrested many people, I cannot say how many at the moment. There are at least four seriously wounded who have been hospitalised,\"" said Mashinji."",""Tanzanian authorities have so far not responded to the accusations."",""The violence began after Chadema tried to march to the Electoral Commission to demand accreditation for its nominees to have observer status at the by-election."",""\""It was not until after dark, after the bloodshed, that the Commission has given authorisation to our observers,\"" said Mashinji, adding that representatives of the ruling Chama Cha Mapinduzi (CCM) party had received accreditation many days earlier."",""Earlier this week Chadema said a local party leader, Daniel John, was kidnapped, tortured and then beaten to death after men bundled him into a car."",""In September 2017, senior opposition lawmaker Tundu Lissu was shot several times at his home in the capital Dodoma."",""Chadema accused the ruling party of being behind that attack, claims rejected by the government."",""Tanzanian President John Magufuli, who came to power in 2015 as a corruption-fighting \""man of the people\"", has been increasingly criticised over his authoritarian leadership style, with a clampdown on the opposition, journalists and artists."",""Last week, Tanzania's Catholic church accused Magufuli's government of violating democratic norms by limiting freedom of expression.""]",thecitizen.co.tz/news/1840340-4308614-3cf4qdz,16-02-18 19:00,Tanzania
12448,Boko Haram kills dozens in fresh raids in Nigerian town,"[""BAUCHI, Nigeria (Reuters) - Boko Haram militants have killed dozens of people and burned down homes in the northeast Nigerian town of Baga in the past two days, in a second killing spree since seizing control there at the weekend, witnesses said on Thursday."",""Two locals said the Islamist insurgents began shooting indiscriminately and burning buildings on Tuesday evening in raids on the civilian population that carried on into Wednesday."",""“I escaped with my family in the car after seeing how Boko Haram was killing people ... I saw bodies in the street. Children and women, some were crying for help,” Mohamed Bukar told Reuters after fleeing to the state capital Maiduguri."",""The insurgency killed more than 10,000 people last year, according to a count by the Council on Foreign Relations in November. It is seen as the gravest threat to Nigeria, Africa’s biggest economy, and a headache for President Goodluck Jonathan ahead of an election on Feb. 14."",""Soldiers fled Baga over the weekend when the Sunni jihadist group overran a nearby army base."",""The district head of Baga, Abba Hassan, said on Thursday that at least 100 people were killed when the group first took over the town on the edge of Lake Chad."",""Abubakar Gulama, who escaped without his family to Monguno, 40 km (25 miles) away, said he crossed “many dead bodies on the ground” and that “the whole town was on fire”."",""Reuters TV footage showed scores of civilians waiting on sandy streets on the outskirts of Baga to catch buses out of town. Many carried the few possessions they had salvaged, such as bags of clothes and rolled up mattresses."",""In the last week, around 2,000 Nigerians and 500 Chadians have fled Boko Haram attacks in Chad’s Lake region, Chadian Prime Minister Kalzeubet Pahimi said on Wednesday."",""A source at a rights group in Maiduguri said some 10 women who snuck out of Baga a few days after the first attack had reported that their daughters aged 10-20 had been kidnapped."",""The militants have been waging an insurgency to establish an Islamic state for more than five years."",""The number and scale of attacks rose sharply in 2014 after the government imposed emergency rule on the three worst-hit states in 2013, and the administration of President Jonathan has met growing criticism for failing to quash it."",""Jonathan defended his record on tackling Boko Haram at the launch of his election campaign and blamed opposition candidate Muhammadu Buhari for Nigeria’s ill-equipped army."",""Boko Haram has taken over or rendered ungovernable swathes of the northeast, especially Borno state where Baga is located. It has also launched attacks in Chad and Cameroon, while Chad has appealed for international aid to support the refugees coming across its border.""]",reuters.com/article/us-nigeria-violence-idUSKBN0KH1VV20150108,07-01-15 19:00,
470189,Top Ugandan policeman shot dead in Kampala,"[""Uganda Police Spokesperson has been shot dead Friday morning in Kampala by unknown gunmen."",""Mr Andrew Felix Kaweesi, who was also the Assistant Inspector General of Police, together with a bodyguard and driver were killed in his car as they left his home in Kulambiro, a suburb in the capital Kampala."",""\""It is true and it's so sad,\"" Presidential Press Secretary Linda Nabusayi told the Daily Monitor, a member of the Nation Media Group stable, when she was asked to confirm the Friday morning shooting."",""Ugandan forensic experts at the scene where Police Spokesperson Felix Kaweesi and two officers were shot dead on March 17, 2017 in Kampala. PHOTO | MORGAN MBABAZI"",""There have been other assassinations of high profile Ugandans in the streets of Kampala in the recent years."",""In November last year, Major Sulaiman Kiggundu was shot dead along with his bodyguard on a Kampala road by gunmen, who witnesses said were riding a motorcycle. Kiggundu, a puritanical Muslim leader, a prominent Sheikh and a reformed ADF rebel leader, had been reintegrated into the Ugandan army where was serving in the intelligence unit."",""In March 2015, Joan Kagezi, an Assistant Director of Public Prosecution, was shot at close range when gunmen on a motorcycle rode up to her car on her way home. Ms Kagezi was prosecuting the 2010 Kampala bombing suspects."",""More to follow"",""The guide will help developing countries navigate the digital age."",""Treasury seeks additional funding of $866m, increasing the 2019/2020 budget to $30.4bn.""]",theeastafrican.co.ke/news/ea/Uganda-police-spokesperson-shot-dead-in-Kampala/4552908-3853164-format-xhtml-vksswcz,16-03-17 20:00,Uganda
12653,"Chad, Niger soldiers killed as Boko Haram loses Nigerian towns","[""NIAMEY/N’DJAMENA (Reuters) - About 15 soldiers from Chad and Niger died in fighting to take control of two towns in northern Nigeria from Boko Haram, the first gains against the militants in a joint offensive launched at the weekend, military sources said on Monday."",""About 30 Nigerien and Chadian soldiers were wounded in the clashes over Malam Fatouri and Damasak, a day after thousands of troops crossed the border to seize areas held by the Sunni Islamist group, whose insurgency has forced Nigeria to delay an election and neighbors to mobilize their armies."",""A Chadian officer, who asked not to be named, said about 10 Chadian soldiers were killed and 20 wounded in fighting for the towns. Two sources with Niger’s military told Reuters five of its soldiers were killed in the clashes."",""There was no official comment from the armies of either Chad or Niger."",""“We have kicked the enemy out of these areas and they are now under our control,” a Niger military officer said."",""The advancing troops had seized large quantities of arms and ammunition as well as vehicles, he said, and were undertaking a clean-up operation in the area. “The troops have taken dozens of Boko Haram elements prisoner,” he added."",""Damasak, the town furthest into Nigeria, is 10 km (6 miles) south of the Niger border, where Nigerien and Chadian troops had been massing in recent weeks before the offensive."",""A medical source in Diffa, the capital of the Niger region which borders Boko Haram’s heartland in northeastern Nigeria, said 30 wounded soldiers had been admitted to the town’s hospital."",""A second Niger military source said about 300 Boko Haram militants had been killed. There was no official confirmation of the toll and it was not possible to verify the figure."",""“We had permission from Nigeria for this action,” the source said."",""There was no immediate comment from Nigeria, which has launched its own offensive against the militants. Their gains forced Nigeria to delay elections that were due in February."",""Boko Haram’s six-year insurgency, which aims to carve out a caliphate in Nigeria’s northeast, has killed thousands. The group has pledged allegiance to Islamic State, which rules a self-declared caliphate in parts of Iraq and Syria, according to an audio clip posted online on Saturday."",""Cameroon, Chad, Niger and Benin have mobilized forces this year to help Nigeria defeat the group after it seized large amounts of territory and staged cross-border attacks."",""Nigeria and its neighbors have been working to pull together plans and rules of engagement for a regional force of 8,700 troops but cooperation between the region’s armies has been strained at times.""]",reuters.com/article/us-nigeria-violence-niger-idUSKBN0M518420150309,08-03-15 20:00,
