Column1,title,text,url,date
290527,"Uviejitobor commends Udu PDP, highlights achievements","[""The member representing Udu Constituency in the Delta State House of Assembly, Hon Peter Okagbare Uviejitobor, has commended Udu chapter of the Peoples’ Democratic Party (PDP) over the success of the party, just as he highlighted his achievements and that of Governor Ifeanyi Okowa in the council area in the past two and half years of the current administration."",""The ceremony which took place at Uviejitobor’s constituency office in Egini witnessed several PDP leaders across the state,  including the Senior Political Adviser to  Governor Okowa, Chief Festus Ochonogor,  represented by Hon. Godwin Masah,  Udu PDP chairman, Chief Sam Ughwujovwowo, Chief Ighoyota Amori, Hon. Henry Sakpara, Hon. Jite Brown, Chief Eddy Ono-Sorhue, Chief Moses Odibo, amongst others."",""In his opening speech, Hon. Uviejitobor said; “This ceremony is to garner support for the second term bid of our amiable governor, Dr.  Okowa. He deserves a second term in office as his smart policies have brought development and good governance to Delta State”."",""He reaffirmed his commitment to positive representation of his constituent as well as allegiance to the PDP, together with all his followers in ensuring that the party remains victorious in all elections."",""Hon. Uviejitobor thanked the party leaders, stakeholders and supporters for their backing of Governor Okowa for a second term bid, pledging to maintain a good working relationship with the governor and the leadership of the house to attract more development to the area."",""He listed some of the projects attracted with the support of the governor to Udu to include: Construction of six classroom block at Aladja Grammar School, Aladja; construction of six classroom block  at Adadja Secondary School, Emadadja; construction of six classroom block at Orhuwhorun High School, Orhuwhorun; renovation of six classroom block at Ovwian Secondary School, Ovwian; construction of six classroom block at Oghior Secondary School, Oghior; renovation of six classroom block at Ohwrode Secondary School, Ohwrode; rehabilitation of New York Road, Owhase; rehabilitation of Ovwian main road to DSC Expressway and the rehabilitation of Orhuwhorun Road, Ovwian."",""The lawmaker added that he has so far given out cash empowerment of over sixty million naira in the past two and half years of representing his people, while over 100 persons were engaged in YAGEP and STEP Programmes of the state government."",""Meanwhile, the party chairman and the lawmaker formally received over 500 decampees from other political parties to the PDP where they enjoined the people to work together to vote out the government of APC in 2019."",""The highpoint of the ceremony was a vote of confidence passed on Governor Okowa and Hon Uviejitobor by the PDP leaders and members of Udu local government area.""]",vanguardngr.com/2018/02/uviejitobor-commends-udu-pdp-highlights-achievements,2018-02-25T00:00:00.000Z
57986,Erdogan friends Zuckerberg over pro-Muslim message,"[""Turkish President Recep Tayyip Erdogan on Thursday praised Facebook founder Mark Zuckerberg for emphasising the difference between Islam and terror, after the billionaire social network tycoon posted a message defending Muslims against discrimination."",""Erdogan, who once threatened to ban Facebook in his country, used his official page on the website to respond to Zuckerberg both in Turkish and in English."",""“I highly value Mark Zuckerberg’s message for pointing out the profound difference between Islam and terrorism since these two concepts are often mentioned in the same breath these days,” he wrote."",""“As I always express on different platforms, Islam is a religion of peace. Murderous networks that abuse Islam for their self-serving goals are massacring innocent people every day, particularly Muslims.”"",""In a Facebook post on Wednesday, Zuckerberg said that the Muslim community should not have to fear being “persecuted for the actions of others” following attacks in Paris and elsewhere carried out by Islamic extremists."",""“If you’re a Muslim in this community, as the leader of Facebook I want you to know that you are always welcome here and that we will fight to protect your rights and create a peaceful and safe environment for you,” he said."",""The supportive message came just days after Republican presidential candidate Donald Trump caused international outrage by demanding a ban on Muslims travelling to the United States."",""Erdogan, who was elected president last August after ruling Turkey as premier for over a decade, has in the past made no secret of his disdain for social media, vowing to “eradicate” Twitter ahead of local elections in March 2014."",""The government blocked Twitter and YouTube days before March 2014 local elections after they were used to spread a torrent of audio recordings implicating Erdogan and his inner circle in an alleged corruption scandal."",""He had at the time raised the option of a ban on Facebook, arguing that his opponents were using the social media site to attack him."",""But the Turkish strongman appears to have softened his stance in recent times."",""His official Facebook page is now used regularly to post his speeches and statements, while Erdogan in February even finally began tweeting from the official handle @RT_Erdogan.""]",guardian.ng/news/erdogan-friends-zuckerberg-over-pro-muslim-message,2015-12-10T00:00:00.000Z
89687,Poll: Niger thanks Nigeria for support,"[""The Consul General of the Niger Republic in Nigeria, Hajiya Rabi Abdou-Dodo, has commended the Nigerian government for its support toward the success of her country’s presidential election."",""She made the commendation while addressing newsmen at the consulate in Kano on Sunday."",""The consul general specifically lauded the Federal Government for providing adequate security personnel at election centres."",""“We felt it necessary to thank the Nigerian government for the support it had given us since the first round of the election held last month,’’ she said."",""She also thanked the Kano State Government for the support it had given to the consulate in ensuring that the exercise was hitch-free."",""The consul general further expressed satisfaction with the large turnout of voters, particularly women, who came to exercise their civic rights."",""Abdou-Dodo advised opposition parties to accept the outcome of the election so as to move the country forward."",""“We have to use this opportunity to call on the opposition to accept the outcome of the election in good faith so as to move the state forward “, she said."",""She attributed the success recorded in the election to an enlightenment tour of 19 northern states she carried out before the poll."",""Abdou-Dodo, however, urged citizens of that country living in Nigeria to continue to exhibit high sense of responsibility and ensure peaceful coexistence in their respective host communities."",""NAN reports that as at the time of filing this report, the election was going on peacefully in Kano centre.""]",guardian.ng/news/poll-niger-thanks-nigeria-for-support,2016-03-20T00:00:00.000Z
84848,Okowa felicitates with new NUJ President,"[""Delta State Governor, Senator Ifeanyi  has congratulated the newly elected President of Nigeria Union of Journalists (NUJ), Mr. Chris Isiguzo, saying his emergence is significant, considering Nigerians are desirous of enthroning a true democratic change in the way they are being governed."",""Okowa, in a statement by his Chief Press Secretary, Charles Aniagwu, extolled the virtues of Isiguzo, who was elected at the NUJ Sixth Delegates’ Conference, held in Abeokuta."",""Okowa, who also commended outgoing President of NUJ, Mr. Waheed Odusile, for his contributions to the development of journalism profession while in office, said: “The election of the new NUJ President was not a surprise, following his antecedents as Vice President of NUJ, South East Zone.”""]",guardian.ng/news/okowa-felicitates-with-new-nuj-president,2018-10-07T00:00:00.000Z
92333,"Rights group commends release of kidnapped pupils, seeks summit on insecurity","[""Members of Education Rights Campaign (ERC) have commended the recent release of six kidnapped students of Lagos Model College, Igbonla, Epe."",""The National Coordinator of the group, Hassan Taiwo Soweto urged the authorities to convene a summit on insecurity in the country’s schools."",""In a statement to The Guardian, he described the incessant attacks on school children as an assault on the education sector."",""Soweto, who is the spokesman for the Safe Schools and Communities Advocacy Group (SSCAG), said the summit would address the cause of insecurity in schools."",""He said the summit was necessary to proffer a workable solution to the menace before schools’ resumption in the next academic session."",""He said: “We are gladdened by the news and congratulate Lagosians and Nigerians who added their voice to ours in ensuring the release of the kidnapped students. This will bring immense relief to the traumatised parents and relatives of the kidnapped children."",""“We must note that the kidnapped children were released and not rescued. This means that for the 64 days that they were abducted, the police and security agencies did little or nothing.”"",""He said the SSCAG and ERC were prepared to play an active role in proffering proactive measures to keep schools and children safe."",""Soweto condemned the poor conditions of some schools in the state and urged Governor Akinwunmi Ambode to take steps to prevent another kidnap of children.""]",guardian.ng/news/rights-group-commends-release-of-kidnapped-pupils-seeks-summit-on-insecurity,2017-07-31T00:00:00.000Z
103232,"UPP, APGA laud INEC for early deployment of election materials","[""The United Progressives Party (UPP) and All Progressives Grand Alliance (APGA) have commended the early deployment of sensitive and non-sensitive materials by the Independent National Electoral Commission (INEC) from state headquarters to local governments."",""National Chairman of UPP, Chief Chekwas Okorie, and National Publicity Secretary of APGA, Chief Ifeatu Obi-Okoye, expressed the satisfaction in separate interviews with the News Agency of Nigeria (NAN) in Awka yesterday."",""The INEC Resident Electoral Commissioner (REC), Dr. Nkwachukwu Orji, confirmed the receipt of the materials from the Central Bank (CBN) and subsequently deployed to the councils under tight security."",""Okorie said that there was no reason why the materials should not get to the various polling units in the state before 8.am, as promised."",""The UPP chairman said INEC should forestall any factor that could frustrate effective deployment of voting materials to any voting point in any area, saying such development could cause crisis, as candidates and parties that felt they had strength in those places could view it as attempt to rig them out."",""“Any such attempt would raise dust, especially those who feel they have strong base in those areas."",""“These are the things that can result in rigging, manipulation, postponing of election in those places,” he said."",""He expressed satisfaction with the heavy deployment of security personnel to the state for the election, adding that they should not be used to subvert the process."",""“We are not going to sleep because of that, the vigilant eyes of our people are open and since the Police have said everybody is free to snap photo with their phones, we are going to follow them very closely,” he said."",""On his part, Obi-Okoye said it was too early to express reservation of any sort in the election, urging INEC to ensure that the sensitive materials, including the ballot papers and result sheets, should be at the polling units before 8 am.""]",guardian.ng/news/upp-apga-laud-inec-for-early-deployment-of-election-materials,2017-11-18T00:00:00.000Z
322758,Merkel thanks Hungary for its role in fall of Berlin Wall,"[""German Chancellor, Angela Merkel, has paid tribute to Hungary for the role it played in Germany’s reunification 30 years ago, thanking Hungary for its decision in 1989 to open its border to the people of East Germany."",""The move gave residents of the former communist state a gateway to the West and precipitated the fall of the Iron Curtain."",""“This was a very important step in the sense of us being able to get to the fall of the wall and then to German unity,’’ she said in her weekly podcast, released on Saturday."",""On Aug. 19, 1989, the so-called Pan-European Picnic, organised by civil society groups, took place at the Austrian-Hungarian border, allowing hundreds of critics of the communist German Democratic Republic regime a means of escape over the course of a couple of hours."",""Two kidnapped locals freed in DRC, two foreigners still held: army(Opens in a new browser tab)"",""The trickle of refugees later became a flood when Hungary, then a member of the Soviet Bloc, succumbed to the tens of thousands of East Germans camping out near its border by cutting down the fence."",""US Congress blocks Saudi arms sales in rebuke to Trump(Opens in a new browser tab)"",""The Berlin Wall fell within three months of the picnic-turned-peace movement, and East and West Germany were officially reunified in 1990."",""Merkel is to visit the border city of Sopron in western Hungary on Monday to mark the anniversary of the Pan-European Picnic, together with Hungarian Prime Minister, Viktor Orban."",""It will be Merkel’s first visit to the country since 2014."",""The two leaders have clashed over the topic of migration, while Orban’s anti-EU stance and closeness with Russia has also been a source of friction. (NAN)"",""Vanguard""]",vanguardngr.com/2019/08/merkel-thanks-hungary-for-its-role-in-fall-of-berlin-wall,2019-08-17T00:00:00.000Z
419094,"Buhari applauds Eaglets, urges ’em to go for the cup","[""President Muhammadu Buhari has congratulated the Golden Eaglets of Nigeria for beginning the group stage in a good note by wining their opening match of FIFA World Cup Brazil 2019."",""Nigeria U-17 football team won 4-2 over Hungary, signaling their readiness to win the FIFA Championship for the sixth time."",""According to a statement by Senior Special Assistant to the President on Media and Publicity, Garba Shehu, Buhari said in a message to team, praised the boys for the determination to excel, which they displayed throughout the match despite the brilliant performance of their opponents."",""It was a wonderful display that I am very proud of. You showed that there is nothing that cannot be achieved with determination and perseverance."",""I have followed your journey leading to your arrival in Brazil for the competition. I have equally noted your determination and confidence throughout your preparations."",""I have no doubt in my mind that you are determined to win the competition for an unparalleled sixth time, he said."",""President Buhari assured them of his continuing personal support and that of Nigerians for the entire period of the tournament."",""The president also urged the team to continue demonstrating the resilient spirit of the Nigerians, and bring the cup home, adding that he would personally be monitoring their progress in the tournament."",""Buhari equally congratulated the handlers of the team, urging them to be sensitive to the needs of the youngsters in their burning desire to bring victory and honour to their fatherland.""]",sunnewsonline.com/buhari-applauds-eaglets-urges-em-to-go-for-the-cup,2019-10-28T00:00:00.000Z
189413,Kudos to state’s BRN initiative,"[""The panel commended the government and the people of Tanzania at large, saying some of the goals which could have taken six years to be implemented have been attained in twelve months."",""BRN is a holistic transformation approach focused on delivering specific goals within a stipulated delivery timeline. This is a critical enabler towards the realisation of Tanzania Development Vision 2025 (TDV 2025)."",""The methodology comprises of a highly adaptable set of tools for enabling the proactive tracking, monitoring and problem solving within the implementation framework. Former President of Botswana, Mr Festus Mogae, led the Panel that after critical assessment at the request of the government noted commendable progress in six identified National Key Result Areas (NKRA)."",""These are Agriculture, Water, Energy, Education, Transport and Resource mobilisation. When a neighbour gives a word of appreciation for efforts seen to speed up socio-economic development for the people, the admiration should serve as cause for motivation. A good friend, however, would not only shower praises but also address areas of weakness."",""In that respect, the panel reminded about the need for the government to listen and respond to civil society and all relevant stakeholders as an important component for the programme. In a simple language, BRN means execution of duties free from bureaucratic procedures for timely results."",""The programme designed for implementation within five years was borrowed from Malaysia, marking the first year since it was inaugurated by President Jakaya Kikwete."",""Three things that the panel advised on include the urge to sustain emphasis on transparency and war against corruption and the need for the programme to be supported by future governments."",""The country needs to embrace the positive results and adopt the recommended strategies to make sure that higher levels of achievements are realised at the end of the scheduled five year period.""]",dailynews.co.tz/news/kudos-to-state-s-brn-initiative.aspx,2015-01-17T00:00:00.000Z
150955,Filmmaker lauds organisers of BBNAIJA,"[""Filmmaker, Ada Siekpe, has commended the organisers of Big Brother Naija for their decision to stage the 2019 edition in Nigeria."",""Seikpe said that the organisers deserved credit for heeding the call of many Nigerians to host the show in the country as well as the plan to have the show kick off after the general elections."",""“I am astounded as to what this reality show is all about. The simple response I got from my 18-year-old niece is, ‘Once you enter the Big Brother House as a nobody, you come out as a star’."",""“As optimistic as her response sounded, I still believe that she is not far from the truth. The reality show has over the years helped to groom local talent into big players in the nation’s entertainment industry,” she said."",""Siekpe noted, “For those that may not be selected as housemates, my advice is that they should look at the bigger picture. They should key into other opportunities that the reality show provides."",""“The show’s eco-system is enormous, vast, providing room for caterers, stylists, fashion designers, make-up artists, and TV production crew among others. Many big and small businesses will benefit immensely just because the reality show has once again returned to Nigeria.”"",""Copyright PUNCH.                \nAll rights reserved. This material, and other digital content on this website, may not be reproduced, published, broadcast, rewritten or redistributed in whole or in part without prior express written permission from PUNCH."",""Contact: the[email protected]"",""DOWNLOAD THE PUNCH NEWS APP NOW ON\n\n\n\n\n\nReceive Alerts on: Whatsapp: +2349090060943, Twitter: @MobilePunch, BBM: C003D3DC0 \nShare your story with us:  SMS: +2349090060943, Whatsapp: +2349090060943, Email: [email protected] \n\n\n.socialmedia {\nmargin-bottom:20px;\nmargin-top:20px;\nfont-family: 'Open Sans', sans-serif;\n}\n\n.socialmedia h3 {\nfont-size:14px;\nmargin-bottom:10px;\nfont-weight:bold;\ntext-align:left;\n\n}\n\n.socialmedia h3 span {\n\nfont-size:14px;\nfont-weight:normal;\nline-height:1.5em;\n\n}\n\n.socialmedia h3 span#whatsapp {\nwidth:50px;\nheight:50px;\nbackground:url(\""https://cdn.punchng.com/wp-content/uploads/2018/05/07104600/wa1.png\"") no-repeat;\n}\n\n.socialmedia h3 span a {\ncolor:gray;\n}\n\n#main h3 {\nfont-weight:bold;\nfont-size:24px;\n}\n\n.box_app {\n  background-color:#fafafa;\n  width: 100%;\n  text-align: left;\n}\n\n\n\n\n\n\n(adsbygoogle = window.adsbygoogle || []).push({});"",""DOWNLOAD THE PUNCH NEWS APP NOW ON\n\n\n\n\n\nReceive Alerts on: Whatsapp: +2349090060943, Twitter: @MobilePunch, BBM: C003D3DC0 \nShare your story with us:  SMS: +2349090060943, Whatsapp: +2349090060943, Email: [email protected] \n\n\n.socialmedia {\nmargin-bottom:20px;\nmargin-top:20px;\nfont-family: 'Open Sans', sans-serif;\n}\n\n.socialmedia h3 {\nfont-size:14px;\nmargin-bottom:10px;\nfont-weight:bold;\ntext-align:left;\n\n}\n\n.socialmedia h3 span {\n\nfont-size:14px;\nfont-weight:normal;\nline-height:1.5em;\n\n}\n\n.socialmedia h3 span#whatsapp {\nwidth:50px;\nheight:50px;\nbackground:url(\""https://cdn.punchng.com/wp-content/uploads/2018/05/07104600/wa1.png\"") no-repeat;\n}\n\n.socialmedia h3 span a {\ncolor:gray;\n}\n\n#main h3 {\nfont-weight:bold;\nfont-size:24px;\n}\n\n.box_app {\n  background-color:#fafafa;\n  width: 100%;\n  text-align: left;\n}\n\n\n\n\n\n\n(adsbygoogle = window.adsbygoogle || []).push({});"",""DOWNLOAD THE PUNCH NEWS APP NOW ON\n\n\n\n\n\nReceive Alerts on: Whatsapp: +2349090060943, Twitter: @MobilePunch, BBM: C003D3DC0 \nShare your story with us:  SMS: +2349090060943, Whatsapp: +2349090060943, Email: [email protected] \n\n\n.socialmedia {\nmargin-bottom:20px;\nmargin-top:20px;\nfont-family: 'Open Sans', sans-serif;\n}\n\n.socialmedia h3 {\nfont-size:14px;\nmargin-bottom:10px;\nfont-weight:bold;\ntext-align:left;\n\n}\n\n.socialmedia h3 span {\n\nfont-size:14px;\nfont-weight:normal;\nline-height:1.5em;\n\n}\n\n.socialmedia h3 span#whatsapp {\nwidth:50px;\nheight:50px;\nbackground:url(\""https://cdn.punchng.com/wp-content/uploads/2018/05/07104600/wa1.png\"") no-repeat;\n}\n\n.socialmedia h3 span a {\ncolor:gray;\n}\n\n#main h3 {\nfont-weight:bold;\nfont-size:24px;\n}\n\n.box_app {\n  background-color:#fafafa;\n  width: 100%;\n  text-align: left;\n}\n\n\n\n\n\n\n(adsbygoogle = window.adsbygoogle || []).push({});"",""DOWNLOAD THE PUNCH NEWS APP NOW ON\n\n\n\n\n\nReceive Alerts on: Whatsapp: +2349090060943, Twitter: @MobilePunch, BBM: C003D3DC0 \nShare your story with us:  SMS: +2349090060943, Whatsapp: +2349090060943, Email: [email protected] \n\n\n.socialmedia {\nmargin-bottom:20px;\nmargin-top:20px;\nfont-family: 'Open Sans', sans-serif;\n}\n\n.socialmedia h3 {\nfont-size:14px;\nmargin-bottom:10px;\nfont-weight:bold;\ntext-align:left;\n\n}\n\n.socialmedia h3 span {\n\nfont-size:14px;\nfont-weight:normal;\nline-height:1.5em;\n\n}\n\n.socialmedia h3 span#whatsapp {\nwidth:50px;\nheight:50px;\nbackground:url(\""https://cdn.punchng.com/wp-content/uploads/2018/05/07104600/wa1.png\"") no-repeat;\n}\n\n.socialmedia h3 span a {\ncolor:gray;\n}\n\n#main h3 {\nfont-weight:bold;\nfont-size:24px;\n}\n\n.box_app {\n  background-color:#fafafa;\n  width: 100%;\n  text-align: left;\n}\n\n\n\n\n\n\n(adsbygoogle = window.adsbygoogle || []).push({});"",""DOWNLOAD THE PUNCH NEWS APP NOW ON\n\n\n\n\n\nReceive Alerts on: Whatsapp: +2349090060943, Twitter: @MobilePunch, BBM: C003D3DC0 \nShare your story with us:  SMS: +2349090060943, Whatsapp: +2349090060943, Email: [email protected] \n\n\n.socialmedia {\nmargin-bottom:20px;\nmargin-top:20px;\nfont-family: 'Open Sans', sans-serif;\n}\n\n.socialmedia h3 {\nfont-size:14px;\nmargin-bottom:10px;\nfont-weight:bold;\ntext-align:left;\n\n}\n\n.socialmedia h3 span {\n\nfont-size:14px;\nfont-weight:normal;\nline-height:1.5em;\n\n}\n\n.socialmedia h3 span#whatsapp {\nwidth:50px;\nheight:50px;\nbackground:url(\""https://cdn.punchng.com/wp-content/uploads/2018/05/07104600/wa1.png\"") no-repeat;\n}\n\n.socialmedia h3 span a {\ncolor:gray;\n}\n\n#main h3 {\nfont-weight:bold;\nfont-size:24px;\n}\n\n.box_app {\n  background-color:#fafafa;\n  width: 100%;\n  text-align: left;\n}\n\n\n\n\n\n\n(adsbygoogle = window.adsbygoogle || []).push({});""]",punchng.com/filmmaker-lauds-organisers-of-bbnaija,2019-02-09T00:00:00.000Z
441540,Rep lauds Buhari over N10bn Enugu Airport’s upgrade,"[""The House Committee Chairman on Aviation, Nnolim Nnaji, has lauded President Muhammadu Buhari for granting the approval of N10 billion for the upgrade of the Akanu Ibiam International Airport, (AIIA) in Enugu."",""The approval was communicated to the South East governors during their visit to the Presidential Villa on Thursday. Nnaji said that the airport is critical to the people of South East because it is the only international gateway serving the entire region."",""He praised the commitment shown by the governors, Ohaneze Ndigbo, traditional rulers, the clergy and the leaders of the South East and also commended the House of Representatives and its leadership for the support to the motion sponsored by the South East caucus regarding the airport."",""I commend the Minister of Aviation, Hadi Sirika, for his steadfastness in fighting for the approval of the fund. Immediately he assumed office, he visited Enugu and assured our leaders that the airport wiould be fixed before the Christmas season. When he met the House Committee on Aviation on the unanimous motion mandating it to find out why work had not commenced on the airport runway more than one month after its closure, Sirika gave a commitment that the request for the fund was already before the President and that once he received the approval, he would be on the contractors back to ensure prompt delivery, Nnaji said.""]",sunnewsonline.com/rep-lauds-buhari-over-n10bn-enugu-airports-upgrade,2019-10-22T00:00:00.000Z
279784,PAC commends Buhari on security,"[""Police Assistance Committee, PAC, a major support group for security agencies in the country has commended the President Muhammadu Buhari-led administration for its outstanding achievement in the area of security as it celebrates its first year in office."",""In its appraisal of the security situation in the country under this administration, the PAC at a meeting of its executive members held in Lagos noted that the Buhari-led government had kept one of its campaign promises which was to provide adequate security for the country, while also urging the government not to rest on its oars by ensuring that other arising security issues are given prompt and adequate attention."",""In a statement, its Director- General, Dr Martins John Oni pledged that the organization will intensify effort in organizing its nation-wide seminars and workshops to keep mobilizing, training and enlightening its grassroot members comprising tradesmen/women and artisans on intelligence and information gathering that could assist our security agencies on crime control."",""While soliciting the continuous support of the President for the organization, Dr. Oni explained that the PAC exco- members comprising chairmen, secretaries and PROs, as well as chief security officers (CSOs) of public and private establishments with their closeness to the general public at the grassroot are better positioned to keep offering useful information to security agencies, unlike the highly-influential elites who would be afraid to volunteer information.""]",vanguardngr.com/2016/06/pac-commends-buhari-security,2016-06-01T00:00:00.000Z
384499,Japanese woman honored by Guinness as oldest person at 116,"[""A 116-year-old Japanese woman who loves playing the board game Othello was honored Saturday as the worlds oldest living person by Guinness World Records."",""The global authority on records officially recognized Kane Tanaka in a ceremony at the nursing home where she lives in Fukuoka, in Japans southwest. Her family and the mayor were present to celebrate."",""Tanaka was born Jan. 2, 1903, the seventh among eight children. She married Hideo Tanaka in 1922, and they had four children and adopted another child."",""She is usually up by 6 a.m. and enjoys studying mathematics."",""The previous oldest living person was another Japanese woman, Chiyo Miyako, who died in July at age 117. The oldest person before Miyako was also Japanese."",""Japanese tend to exhibit longevity and dominate the oldest-person list. Although changing dietary habits mean obesity has been rising, its still relatively rare in a nation whose culinary tradition focuses on fish, rice, vegetables and other food low in fat. Age is also traditionally respected here, meaning people stay active and feel useful into their 80s and beyond."",""But Tanaka has a ways to go before she is the oldest person ever, an achievement of a French woman, Jeanne Louise Calment, who lived to 122 years, according to Guinness World Records."",""Guinness said the worlds oldest man is still under investigation after the man who had the honors, Masazo Nonaka, living on the Japanese northernmost island of Hokkaido, died in January at 113.""]",citizentv.co.ke/news/japanese-woman-honored-guinness-oldest-person-116-235039,2019-03-10T00:00:00.000Z
300496,Victory of Delta NASS candidates signify progress for Urhobo Nation – Umukoro,"[""The Secretary, Urhobo Progress Union, UPU, Youth Wing, Comrade Efemena Umukoro, has congratulated Senator Ovie Omo-Agege, Hon. Ben Igbakpa, and Rev. Francis Waive, over their victory where they emerged as Senator-elect, Delta Central Senatorial district, House of Reps-elect, Ethiope Federal Constituency and House of Reps-elect, Udu, Ughelli North and South Federal Constituency respectively at the just concluded National Assembly elections."",""Comr. Umukoro who spoke with journalists in Ughelli opined that “their victory is a well-deserved victory and a right road map for the progress of Urhobo Nation.”"",""He added: “The victory of Senator Omo-Agege has broken the one-term senatorial jinx of Urhobo senators which has relegated Urhobo politically to the background."",""“This feat has given Urhobo Nation the privilege of getting a ranking senator which should culminate in him getting major appointments into juicy committees and possibly breaking history to emerge the first Urhobo Senate President of the Federal Republic of Nigeria.”"",""He continued: “Senator Agege should see his victory as more task ahead in uniting Urhobo nation and UPU in particular because divided we fall and united, we stand. No doubt, Senator Agege has the capacity, doggedity and bravery to complete the above task, hence we encourage him to immediately kick start the peace process in Urhobo land."",""He urged the senator-elect not to use his victory as revenge against those who fought against him and even prevented him from campaigning in their area, but seek ways to advance the cause of the Urhobos."",""“I also want to thank the Urhobo Nation and UPU worldwide for endorsing Senator Agege and we believe that he will justify his endorsement with more development in the region.”"",""Furthermore, he called on Rev. Waive to justify his choice by the Urhobo Nation, saying that being a first-timer, a lot is expected from him."",""He noted: “The Urhobo people voted for him, not because of financial benefits but because of his sound manifesto and ideology and no doubt expect a total change of the Udu, Ughelli North and South Federal Constituency. For once, we have a round peg in a round hole."",""Speaking further, he opined that the election of Igbakpa shows that Urhobo people vote across party line and based on the capacity of the candidate."",""“Him being a philanthropist must see this election victory as an opportunity to empower those in Ethiope Federal constituency in the areas of human capital and infrastructural development,” he averred."",""He called on all Urhobo politicians to seek the welfare of Urhobo nation first, before that of their political party’s interest, saying that they are Urhobo indigenes before party men and women."","" ""]",vanguardngr.com/2019/02/victory-of-delta-nass-candidates-signify-progress-for-urhobo-nation-umukoro,2019-02-27T00:00:00.000Z
414366,"Abiru praises customers, staff for patronage, service delivery","[""In commemoration of the 2019 Customer Service Week, Polaris Bank joined the rest of the world to celebrate its customers and staff for their patronage and commitment to excellent service delivery respectively."",""The weeklong event with the theme: The Magic of Service, was celebrated across the banks network of over 300 branches in Nigeria."",""Customer Service Week is an international celebration that highlights the importance of customer service, the staff who deliver exceptional support on a daily basis as well as the customers whose continued loyalty and patronage is an antecedent for business success."",""Its Managing Director/CEO, Mr. Tokunbo Abiru, who attended to customers in several branches of the bank where he visited, expressed appreciation to customers for their patronage."",""Though customer preferences are evolving in this digital age, we will continue to seek innovative ways to excite our customers who also choose to physically visit our branches all over Nigeria for banking transactions, he said."",""The Polaris boss also commended his staff across the country for their dedication to duty, noting that our resolve as staff to continue to deliver solutions that excite customers who patronize us, is unrivalled. Additionally, our robust customer service puts our stakeholders and the public alike at an advantage in meeting their personal and business needs as it underscores the magic of our services, delivered by a team of dedicated staff, he concluded."",""Polaris Bank is a customer-centric bank positioned to deliver industry-defining products, services and platforms across all the key market segments.""]",sunnewsonline.com/abiru-praises-customers-staff-for-patronage-service-delivery,2019-10-15T00:00:00.000Z
374629,British newspaper celebrates Tabichi on World Teachers Day,"[""World Teachers Day is celebrated annually on October 6."",""On Saturday, the Independent, a morning paper published in London, recognized Kenyan teacher Peter Tabichi for his life-changing contributions to students from poor backgrounds."",""The British newspaper published a picture of Bro. Tabichi under the headline World Teachers Day: How educators are celebrated in different countries around the world"",""Bro. Tabichi, who won the Global Teacher Prize 2019, is currently in the United Kingdom for meetings with several of the countrys leaders and non-profit organizations."",""On Saturday, he met with former British PM Tony Blair for a special discussion on World Teachers Day about global citizenship education; the lessons learned from the last decade and how to continue to respond to the challenge of preparing young people for an interconnected world."",""After the visit, Alok Sharma who is the MP for Reading West and Secretary of State for International Development, posted a video of Bro. Tabichi to mark World Teachers Day."",""The Kenyan teacher had earlier met with Nick Gibb, MP for Bognor Regis and Littlehampton, who is also the Minister for School Standards in the U.K. to discuss the life-changing contributions that teachers make to pupils lives."",""Bro. Tabichi was also hosted on Sky News morning show Sunrise. Teaching is a wonderful responsibility and blessing to be able to help shape young minds, to strengthen future generations with great skills and abilities. Happy World Teachers Day! he said."",""The previous day, he had visited Nelson Primary School in Newham, east London to speak to children and teachers from the UK and Kenya."",""The school plans to have children from the two countries link up through the #ConnectingClassrooms partnership program under the Department for International Development (DFID)."",""On Saturday, the Independent newspaper listed five countries that appreciate, assess and improve educators of the world on World Teachers Day."",""Kenya was not on the list though the newspaper used pictures of Bro. Tabich with his students in Nakuru to illustrate an outstanding teacher."",""Countries that were noted to celebrate their educators on World Teachers Day include Estonia, where teachers go home and students carry out the lessons by themselves and Vietnam, where students often pay a visit to their teachers homes and give them presents."",""Others are India, where the Independent noted that senior students swap places with teachers to demonstrate their gratitude as well as Panama and the Czech Republic.""]",citizentv.co.ke/news/british-newspaper-celebrates-tabichi-on-world-teachers-day-285154,2019-10-05T00:00:00.000Z
